stock_code,period_key,rcept_no,rcept_dt,is_correction,source_type,zip_path,document_member,table_index,row_index,account_family,matched_account_name,statement_score,statement_score_reason,unit_hint,heading_context,columns_json,row_cells_json,numeric_candidates_json,row_text
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,339,11,operating_income,영업이익,0,,백만원,"<제184(전)기 반기> || 1,316,316 || (39,899) || 1,356,215 || 191,433 || 67,618 || 32,197 || 114,354","[""(단위:백만원) | 영업부문항목명"", ""(단위:백만원) | 개인금융"", ""(단위:백만원) | 기업금융"", ""(단위:백만원) | 투자금융"", ""(단위:백만원) | 자금시장"", ""(단위:백만원) | 신용카드"", ""(단위:백만원) | 본사/기타"", ""(단위:백만원) | 보고부문합계"", ""(단위:백만원) | 조정"", ""(단위:백만원) | 합 계""]","[""영업이익"", ""218089"", ""616524"", ""121897"", ""54434"", ""84079"", ""380952"", ""1475975"", ""8253"", ""1484228""]","[{""column"": ""(단위:백만원) | 개인금융"", ""raw"": ""218089"", ""numeric"": 218089.0}, {""column"": ""(단위:백만원) | 기업금융"", ""raw"": ""616524"", ""numeric"": 616524.0}, {""column"": ""(단위:백만원) | 투자금융"", ""raw"": ""121897"", ""numeric"": 121897.0}, {""column"": ""(단위:백만원) | 자금시장"", ""raw"": ""54434"", ""numeric"": 54434.0}, {""column"": ""(단위:백만원) | 신용카드"", ""raw"": ""84079"", ""numeric"": 84079.0}, {""column"": ""(단위:백만원) | 본사/기타"", ""raw"": ""380952"", ""numeric"": 380952.0}, {""column"": ""(단위:백만원) | 보고부문합계"", ""raw"": ""1475975"", ""numeric"": 1475975.0}, {""column"": ""(단위:백만원) | 조정"", ""raw"": ""8253"", ""numeric"": 8253.0}, {""column"": ""(단위:백만원) | 합 계"", ""raw"": ""1484228"", ""numeric"": 1484228.0}]",영업이익 | 218089 | 616524 | 121897 | 54434 | 84079 | 380952 | 1475975 | 8253 | 1484228
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,339,15,net_income,반기순이익,0,,백만원,"<제184(전)기 반기> || 1,316,316 || (39,899) || 1,356,215 || 191,433 || 67,618 || 32,197 || 114,354","[""(단위:백만원) | 영업부문항목명"", ""(단위:백만원) | 개인금융"", ""(단위:백만원) | 기업금융"", ""(단위:백만원) | 투자금융"", ""(단위:백만원) | 자금시장"", ""(단위:백만원) | 신용카드"", ""(단위:백만원) | 본사/기타"", ""(단위:백만원) | 보고부문합계"", ""(단위:백만원) | 조정"", ""(단위:백만원) | 합 계""]","[""반기순이익"", ""172028"", ""474264"", ""109514"", ""41261"", ""61864"", ""303931"", ""1162862"", ""(53,847)"", ""1109015""]","[{""column"": ""(단위:백만원) | 개인금융"", ""raw"": ""172028"", ""numeric"": 172028.0}, {""column"": ""(단위:백만원) | 기업금융"", ""raw"": ""474264"", ""numeric"": 474264.0}, {""column"": ""(단위:백만원) | 투자금융"", ""raw"": ""109514"", ""numeric"": 109514.0}, {""column"": ""(단위:백만원) | 자금시장"", ""raw"": ""41261"", ""numeric"": 41261.0}, {""column"": ""(단위:백만원) | 신용카드"", ""raw"": ""61864"", ""numeric"": 61864.0}, {""column"": ""(단위:백만원) | 본사/기타"", ""raw"": ""303931"", ""numeric"": 303931.0}, {""column"": ""(단위:백만원) | 보고부문합계"", ""raw"": ""1162862"", ""numeric"": 1162862.0}, {""column"": ""(단위:백만원) | 조정"", ""raw"": ""(53,847)"", ""numeric"": -53847.0}, {""column"": ""(단위:백만원) | 합 계"", ""raw"": ""1109015"", ""numeric"": 1109015.0}]","반기순이익 | 172028 | 474264 | 109514 | 41261 | 61864 | 303931 | 1162862 | (53,847) | 1109015"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,494,3,net_income,당기순이익,-6,separate_hint=별도 | note_penalty=주석,,"주석 - 계속 || 기타준비금은 일본, 베트남 및 방글라데시 소재지점에서 현지 법규에 따라 적립한 준비금으로 현지소재지점의 결손보전을 위해 사용할 수 있습니다. || 기타준비금 || 2) || 이익준비금은 은행법 제40조의 규정에 따라 납입자본금에 달할 때까지 배당시 법인세비용차감후순이익의 10분의 1 이상을 적립한 것입니다. 동 준비금은 결손보전과 자본전입이외에는 사용할 수 없습니다. || 이익준비금","[""0"", ""1""]","[""nan"", ""은행은 2002년부터 2014년까지 금융감독원의 권고에 따라 단순자기자본비율이 100분의 5.5에 달할 때까지 매 보고기간의 당기순이익에서 이월결손금을 차감한 금액의 100분의 10이상을 재무구조개선적립금으로 적립하였고, 동 적립금은 결손보전과 자본전입 이외의 사용이 제한되었습니다. 한편, 2015년부터 동 적립금의 적립 및 처분은 은행의 자율적 판단사항입니다.""]",[],"nan | 은행은 2002년부터 2014년까지 금융감독원의 권고에 따라 단순자기자본비율이 100분의 5.5에 달할 때까지 매 보고기간의 당기순이익에서 이월결손금을 차감한 금액의 100분의 10이상을 재무구조개선적립금으로 적립하였고, 동 적립금은 결손보전과 자본전입 이외의 사용이 제한되었습니다. 한편, 2015년부터 동 적립금의 적립 및 처분은 은행의 자율적 판단사항입니다."
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,495,1,net_income,반기순이익,-4,note_penalty=주석,백만원,"(2) 당반기 및 전반기 중 이익잉여금의 변동내용은 다음과 같습니다. || 주석 - 계속 || 주석 - 계속 || 한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다. || 재평가차액준비금 || 7) || 은행업감독규정 제29조 제1항 및 제2항에 따라 한국채택국제회계기준에 따른 대손충당금이 은행업감독규정에서 정한 대손충당금에 미달하는 경우, 적립하는 준비금으로 배당이 제한됩니다.","[""(단위:백만원) | 구 분"", ""(단위:백만원) | 제185(당)기 반기(*)"", ""(단위:백만원) | 제184(전)기 반기""]","[""지배기업소유주지분 반기순이익"", ""1305878"", ""1098361""]","[{""column"": ""(단위:백만원) | 제185(당)기 반기(*)"", ""raw"": ""1305878"", ""numeric"": 1305878.0}, {""column"": ""(단위:백만원) | 제184(전)기 반기"", ""raw"": ""1098361"", ""numeric"": 1098361.0}]",지배기업소유주지분 반기순이익 | 1305878 | 1098361
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,498,0,net_income,반기순이익,0,,백만원,"(2) 대손준비금 전입액 및 대손준비금 반영후 조정이익 등 당반기 및 전반기 중 대손준비금 전입필요액 및 대손준비금 반영후 조정이익 등은 다음과 같습니다. || 2,578,457 || 2,353,543 || 대손준비금 잔액 || 140,266 || (224,914) || 예정액 || 대손준비금 전입(환입)","[""(단위:백만원) | 구 분 | 구 분"", ""(단위:백만원) | 제185(당)기 반기 | 3개월"", ""(단위:백만원) | 제185(당)기 반기 | 누적"", ""(단위:백만원) | 제184(전)기 반기 | 3개월"", ""(단위:백만원) | 제184(전)기 반기 | 누적""]","[""대손준비금 반영전 반기순이익"", ""721796"", ""1316316"", ""466284"", ""1109015""]","[{""column"": ""(단위:백만원) | 제185(당)기 반기 | 3개월"", ""raw"": ""721796"", ""numeric"": 721796.0}, {""column"": ""(단위:백만원) | 제185(당)기 반기 | 누적"", ""raw"": ""1316316"", ""numeric"": 1316316.0}, {""column"": ""(단위:백만원) | 제184(전)기 반기 | 3개월"", ""raw"": ""466284"", ""numeric"": 466284.0}, {""column"": ""(단위:백만원) | 제184(전)기 반기 | 누적"", ""raw"": ""1109015"", ""numeric"": 1109015.0}]",대손준비금 반영전 반기순이익 | 721796 | 1316316 | 466284 | 1109015
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,525,0,net_income,반기순이익,-4,note_penalty=주석,백만원,"당반기 및 전반기 지배기업소유주지분 기본주당순이익은 지배기업소유주지분순이익을 가중평균유통보통주식수로 나누어 산정하였습니다. || 43. 주당이익 || 주석 - 계속 || (43,199) || 106,218 || 합 계 || (248) || 1,735","[""(단위:백만원, 백만주) | 구 분 | 구 분"", ""(단위:백만원, 백만주) | 제185(당)기 반기 | 3개월"", ""(단위:백만원, 백만주) | 제185(당)기 반기 | 누적"", ""(단위:백만원, 백만주) | 제184(전)기 반기 | 3개월"", ""(단위:백만원, 백만주) | 제184(전)기 반기 | 누적""]","[""지배기업 보통주에 귀속되는 반기순이익"", ""716142"", ""1305878"", ""460888"", ""1098361""]","[{""column"": ""(단위:백만원, 백만주) | 제185(당)기 반기 | 3개월"", ""raw"": ""716142"", ""numeric"": 716142.0}, {""column"": ""(단위:백만원, 백만주) | 제185(당)기 반기 | 누적"", ""raw"": ""1305878"", ""numeric"": 1305878.0}, {""column"": ""(단위:백만원, 백만주) | 제184(전)기 반기 | 3개월"", ""raw"": ""460888"", ""numeric"": 460888.0}, {""column"": ""(단위:백만원, 백만주) | 제184(전)기 반기 | 누적"", ""raw"": ""1098361"", ""numeric"": 1098361.0}]",지배기업 보통주에 귀속되는 반기순이익 | 716142 | 1305878 | 460888 | 1098361
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,553,19,assets,자산총계,3,consolidated_hint=종속기업,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 12월 31일 현재 || 제184(전)기 2017년 12월 31일 현재,"[""과 목"", ""제185(당) 반기"", ""제185(당) 반기.1"", ""제184(전)기"", ""제184(전)기.1"", ""제183(전전)기"", ""제183(전전)기.1""]","[""자산총계"", ""nan"", ""304499490.0"", ""nan"", ""296737571.0"", ""nan"", ""290772143.0""]","[{""column"": ""제185(당) 반기.1"", ""raw"": ""304499490.0"", ""numeric"": 304499490.0}, {""column"": ""제184(전)기.1"", ""raw"": ""296737571.0"", ""numeric"": 296737571.0}, {""column"": ""제183(전전)기.1"", ""raw"": ""290772143.0"", ""numeric"": 290772143.0}]",자산총계 | nan | 304499490.0 | nan | 296737571.0 | nan | 290772143.0
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,553,32,liabilities,부채총계,3,consolidated_hint=종속기업,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 12월 31일 현재 || 제184(전)기 2017년 12월 31일 현재,"[""과 목"", ""제185(당) 반기"", ""제185(당) 반기.1"", ""제184(전)기"", ""제184(전)기.1"", ""제183(전전)기"", ""제183(전전)기.1""]","[""부채총계"", ""nan"", ""284321725.0"", ""nan"", ""276943481.0"", ""nan"", ""270919625.0""]","[{""column"": ""제185(당) 반기.1"", ""raw"": ""284321725.0"", ""numeric"": 284321725.0}, {""column"": ""제184(전)기.1"", ""raw"": ""276943481.0"", ""numeric"": 276943481.0}, {""column"": ""제183(전전)기.1"", ""raw"": ""270919625.0"", ""numeric"": 270919625.0}]",부채총계 | nan | 284321725.0 | nan | 276943481.0 | nan | 270919625.0
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,553,39,equity,자본총계,3,consolidated_hint=종속기업,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 12월 31일 현재 || 제184(전)기 2017년 12월 31일 현재,"[""과 목"", ""제185(당) 반기"", ""제185(당) 반기.1"", ""제184(전)기"", ""제184(전)기.1"", ""제183(전전)기"", ""제183(전전)기.1""]","[""자본총계"", ""nan"", ""20177765.0"", ""nan"", ""19794090.0"", ""nan"", ""19852518.0""]","[{""column"": ""제185(당) 반기.1"", ""raw"": ""20177765.0"", ""numeric"": 20177765.0}, {""column"": ""제184(전)기.1"", ""raw"": ""19794090.0"", ""numeric"": 19794090.0}, {""column"": ""제183(전전)기.1"", ""raw"": ""19852518.0"", ""numeric"": 19852518.0}]",자본총계 | nan | 20177765.0 | nan | 19794090.0 | nan | 19852518.0
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,553,40,equity,자본총계,3,consolidated_hint=종속기업,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 12월 31일 현재 || 제184(전)기 2017년 12월 31일 현재,"[""과 목"", ""제185(당) 반기"", ""제185(당) 반기.1"", ""제184(전)기"", ""제184(전)기.1"", ""제183(전전)기"", ""제183(전전)기.1""]","[""부채와자본총계"", ""nan"", ""304499490.0"", ""nan"", ""296737571.0"", ""nan"", ""290772143.0""]","[{""column"": ""제185(당) 반기.1"", ""raw"": ""304499490.0"", ""numeric"": 304499490.0}, {""column"": ""제184(전)기.1"", ""raw"": ""296737571.0"", ""numeric"": 296737571.0}, {""column"": ""제183(전전)기.1"", ""raw"": ""290772143.0"", ""numeric"": 290772143.0}]",부채와자본총계 | nan | 304499490.0 | nan | 296737571.0 | nan | 290772143.0
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,560,0,operating_income,영업이익,3,consolidated_hint=종속기업,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 01월 01일부터 2016년 12월 31일까지 || 제184(전)기 2017년 01월 01일부터 2017년 12월 31일까지,"[""과 목"", ""제 185(당) 반기"", ""제 185(당) 반기.1"", ""제 184(전) 반기"", ""제 184(전) 반기.1"", ""제 184(전)기"", ""제 184(전)기.1"", ""제 183(전전)기"", ""제 183(전전)기.1""]","[""I. 영업이익"", ""nan"", ""1623039"", ""nan"", ""1298340"", ""nan"", ""1790558"", ""nan"", ""1270501""]","[{""column"": ""제 185(당) 반기.1"", ""raw"": ""1623039"", ""numeric"": 1623039.0}, {""column"": ""제 184(전) 반기.1"", ""raw"": ""1298340"", ""numeric"": 1298340.0}, {""column"": ""제 184(전)기.1"", ""raw"": ""1790558"", ""numeric"": 1790558.0}, {""column"": ""제 183(전전)기.1"", ""raw"": ""1270501"", ""numeric"": 1270501.0}]",I. 영업이익 | nan | 1623039 | nan | 1298340 | nan | 1790558 | nan | 1270501
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,566,1,net_income,당기순이익,0,,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 01월 01일부터 2016년 12월 31일까지 || 제184(전)기 2017년 01월 01일부터 2017년 12월 31일까지 || 제184(전) 반기 2017년 01월 01일부터 2017년 6월 30일까지 || 제185(당) 반기 2018년 01월 01일부터 2018년 6월 30일까지 || 자 본 변 동 표,"[""과 목"", ""자 본 금"", ""신종자본증권"", ""자본잉여금"", ""기타자본"", ""이익잉여금"", ""총 계""]","[""당기순이익"", ""-"", ""-"", ""-"", ""-"", ""1065602"", ""1065602""]","[{""column"": ""이익잉여금"", ""raw"": ""1065602"", ""numeric"": 1065602.0}, {""column"": ""총 계"", ""raw"": ""1065602"", ""numeric"": 1065602.0}]",당기순이익 | - | - | - | - | 1065602 | 1065602
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,566,12,net_income,당기순이익,0,,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 01월 01일부터 2016년 12월 31일까지 || 제184(전)기 2017년 01월 01일부터 2017년 12월 31일까지 || 제184(전) 반기 2017년 01월 01일부터 2017년 6월 30일까지 || 제185(당) 반기 2018년 01월 01일부터 2018년 6월 30일까지 || 자 본 변 동 표,"[""과 목"", ""자 본 금"", ""신종자본증권"", ""자본잉여금"", ""기타자본"", ""이익잉여금"", ""총 계""]","[""당기순이익"", ""-"", ""-"", ""-"", ""-"", ""1276112"", ""1276112""]","[{""column"": ""이익잉여금"", ""raw"": ""1276112"", ""numeric"": 1276112.0}, {""column"": ""총 계"", ""raw"": ""1276112"", ""numeric"": 1276112.0}]",당기순이익 | - | - | - | - | 1276112 | 1276112
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,566,23,net_income,반기순이익,0,,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 01월 01일부터 2016년 12월 31일까지 || 제184(전)기 2017년 01월 01일부터 2017년 12월 31일까지 || 제184(전) 반기 2017년 01월 01일부터 2017년 6월 30일까지 || 제185(당) 반기 2018년 01월 01일부터 2018년 6월 30일까지 || 자 본 변 동 표,"[""과 목"", ""자 본 금"", ""신종자본증권"", ""자본잉여금"", ""기타자본"", ""이익잉여금"", ""총 계""]","[""반기순이익"", ""-"", ""-"", ""-"", ""-"", ""1004426"", ""1004426""]","[{""column"": ""이익잉여금"", ""raw"": ""1004426"", ""numeric"": 1004426.0}, {""column"": ""총 계"", ""raw"": ""1004426"", ""numeric"": 1004426.0}]",반기순이익 | - | - | - | - | 1004426 | 1004426
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,566,36,net_income,반기순이익,0,,백만원,(단위:백만원) || 주식회사 우리은행 || 제183(전전)기 2016년 01월 01일부터 2016년 12월 31일까지 || 제184(전)기 2017년 01월 01일부터 2017년 12월 31일까지 || 제184(전) 반기 2017년 01월 01일부터 2017년 6월 30일까지 || 제185(당) 반기 2018년 01월 01일부터 2018년 6월 30일까지 || 자 본 변 동 표,"[""과 목"", ""자 본 금"", ""신종자본증권"", ""자본잉여금"", ""기타자본"", ""이익잉여금"", ""총 계""]","[""반기순이익"", ""-"", ""-"", ""-"", ""-"", ""1204815"", ""1204815""]","[{""column"": ""이익잉여금"", ""raw"": ""1204815"", ""numeric"": 1204815.0}, {""column"": ""총 계"", ""raw"": ""1204815"", ""numeric"": 1204815.0}]",반기순이익 | - | - | - | - | 1204815 | 1204815
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,573,2,net_income,당기순이익,-2,separate_hint=별도,백만원,(단위: 백만원) || 주식회사 우리은행 || 처분확정일 : 2017년 3월 24일 || 제 183(전전)기 2016년 1월 1일부터 2016년 12월 31일까지 || 처분확정일 : 2018년 3월 23일 || 제 184(전)기 2017년 1월 1일부터 2017년 12월 31일까지,"[""구 분"", ""제184(전)기"", ""제184(전)기.1"", ""제183(전전)기"", ""제183(전전)기.1""]","[""2. 당기순이익"", ""1276112"", ""nan"", ""1065602"", ""nan""]","[{""column"": ""구 분"", ""raw"": ""2. 당기순이익"", ""numeric"": 2.0}, {""column"": ""제184(전)기"", ""raw"": ""1276112"", ""numeric"": 1276112.0}, {""column"": ""제183(전전)기"", ""raw"": ""1065602"", ""numeric"": 1065602.0}]",2. 당기순이익 | 1276112 | nan | 1065602 | nan
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,606,11,operating_income,영업이익,-4,"note_penalty=부문별,영업부문,주석",백만원,"주석 - 계속 당반기 및 전반기 중 영업부문별 손익의 구성내용은 다음과 같습니다. <제185(당)기 반기> || 상기 영업부문에 해당되지 않는 부문 || 본사/기타 || 자금관리, 유가증권 및 파생상품 투자업무 등 || 자금시장 || 국내외투자, 구조화 금융, M&A, Equity 및 펀드 투자 관련 업무, Venture 자문관련업무, 부동산 SOC 개발 업무 등 || 투자금융","[""(단위:백만원) | 영업부문항목명"", ""(단위:백만원) | 개인금융"", ""(단위:백만원) | 기업금융"", ""(단위:백만원) | 투자금융"", ""(단위:백만원) | 자금시장"", ""(단위:백만원) | 본사/기타"", ""(단위:백만원) | 보고부문 합계"", ""(단위:백만원) | 조정"", ""(단위:백만원) | 합 계""]","[""영업이익"", ""357260"", ""958285"", ""140320"", ""44409"", ""122765"", ""1623039"", ""-"", ""1623039""]","[{""column"": ""(단위:백만원) | 개인금융"", ""raw"": ""357260"", ""numeric"": 357260.0}, {""column"": ""(단위:백만원) | 기업금융"", ""raw"": ""958285"", ""numeric"": 958285.0}, {""column"": ""(단위:백만원) | 투자금융"", ""raw"": ""140320"", ""numeric"": 140320.0}, {""column"": ""(단위:백만원) | 자금시장"", ""raw"": ""44409"", ""numeric"": 44409.0}, {""column"": ""(단위:백만원) | 본사/기타"", ""raw"": ""122765"", ""numeric"": 122765.0}, {""column"": ""(단위:백만원) | 보고부문 합계"", ""raw"": ""1623039"", ""numeric"": 1623039.0}, {""column"": ""(단위:백만원) | 합 계"", ""raw"": ""1623039"", ""numeric"": 1623039.0}]",영업이익 | 357260 | 958285 | 140320 | 44409 | 122765 | 1623039 | - | 1623039
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,606,15,net_income,반기순이익,-4,"note_penalty=부문별,영업부문,주석",백만원,"주석 - 계속 당반기 및 전반기 중 영업부문별 손익의 구성내용은 다음과 같습니다. <제185(당)기 반기> || 상기 영업부문에 해당되지 않는 부문 || 본사/기타 || 자금관리, 유가증권 및 파생상품 투자업무 등 || 자금시장 || 국내외투자, 구조화 금융, M&A, Equity 및 펀드 투자 관련 업무, Venture 자문관련업무, 부동산 SOC 개발 업무 등 || 투자금융","[""(단위:백만원) | 영업부문항목명"", ""(단위:백만원) | 개인금융"", ""(단위:백만원) | 기업금융"", ""(단위:백만원) | 투자금융"", ""(단위:백만원) | 자금시장"", ""(단위:백만원) | 본사/기타"", ""(단위:백만원) | 보고부문 합계"", ""(단위:백만원) | 조정"", ""(단위:백만원) | 합 계""]","[""반기순이익"", ""251843"", ""698770"", ""114354"", ""32197"", ""107651"", ""1204815"", ""-"", ""1204815""]","[{""column"": ""(단위:백만원) | 개인금융"", ""raw"": ""251843"", ""numeric"": 251843.0}, {""column"": ""(단위:백만원) | 기업금융"", ""raw"": ""698770"", ""numeric"": 698770.0}, {""column"": ""(단위:백만원) | 투자금융"", ""raw"": ""114354"", ""numeric"": 114354.0}, {""column"": ""(단위:백만원) | 자금시장"", ""raw"": ""32197"", ""numeric"": 32197.0}, {""column"": ""(단위:백만원) | 본사/기타"", ""raw"": ""107651"", ""numeric"": 107651.0}, {""column"": ""(단위:백만원) | 보고부문 합계"", ""raw"": ""1204815"", ""numeric"": 1204815.0}, {""column"": ""(단위:백만원) | 합 계"", ""raw"": ""1204815"", ""numeric"": 1204815.0}]",반기순이익 | 251843 | 698770 | 114354 | 32197 | 107651 | 1204815 | - | 1204815
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,607,11,operating_income,영업이익,0,,백만원,"<제184(전)기 반기> || 1,204,815 || - || 1,204,815 || 107,651 || 32,197 || 114,354 || 698,770","[""(단위:백만원) | 영업부문항목명"", ""(단위:백만원) | 개인금융"", ""(단위:백만원) | 기업금융"", ""(단위:백만원) | 투자금융"", ""(단위:백만원) | 자금시장"", ""(단위:백만원) | 본사/기타"", ""(단위:백만원) | 보고부문 합계"", ""(단위:백만원) | 조정"", ""(단위:백만원) | 합 계""]","[""영업이익"", ""218088"", ""616525"", ""121897"", ""54434"", ""287396"", ""1298340"", ""-"", ""1298340""]","[{""column"": ""(단위:백만원) | 개인금융"", ""raw"": ""218088"", ""numeric"": 218088.0}, {""column"": ""(단위:백만원) | 기업금융"", ""raw"": ""616525"", ""numeric"": 616525.0}, {""column"": ""(단위:백만원) | 투자금융"", ""raw"": ""121897"", ""numeric"": 121897.0}, {""column"": ""(단위:백만원) | 자금시장"", ""raw"": ""54434"", ""numeric"": 54434.0}, {""column"": ""(단위:백만원) | 본사/기타"", ""raw"": ""287396"", ""numeric"": 287396.0}, {""column"": ""(단위:백만원) | 보고부문 합계"", ""raw"": ""1298340"", ""numeric"": 1298340.0}, {""column"": ""(단위:백만원) | 합 계"", ""raw"": ""1298340"", ""numeric"": 1298340.0}]",영업이익 | 218088 | 616525 | 121897 | 54434 | 287396 | 1298340 | - | 1298340
000030,반기보고서_(2018.06),20180814002502,2018-08-14,False,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,607,15,net_income,반기순이익,0,,백만원,"<제184(전)기 반기> || 1,204,815 || - || 1,204,815 || 107,651 || 32,197 || 114,354 || 698,770","[""(단위:백만원) | 영업부문항목명"", ""(단위:백만원) | 개인금융"", ""(단위:백만원) | 기업금융"", ""(단위:백만원) | 투자금융"", ""(단위:백만원) | 자금시장"", ""(단위:백만원) | 본사/기타"", ""(단위:백만원) | 보고부문 합계"", ""(단위:백만원) | 조정"", ""(단위:백만원) | 합 계""]","[""반기순이익"", ""172028"", ""474265"", ""109514"", ""41261"", ""207358"", ""1004426"", ""-"", ""1004426""]","[{""column"": ""(단위:백만원) | 개인금융"", ""raw"": ""172028"", ""numeric"": 172028.0}, {""column"": ""(단위:백만원) | 기업금융"", ""raw"": ""474265"", ""numeric"": 474265.0}, {""column"": ""(단위:백만원) | 투자금융"", ""raw"": ""109514"", ""numeric"": 109514.0}, {""column"": ""(단위:백만원) | 자금시장"", ""raw"": ""41261"", ""numeric"": 41261.0}, {""column"": ""(단위:백만원) | 본사/기타"", ""raw"": ""207358"", ""numeric"": 207358.0}, {""column"": ""(단위:백만원) | 보고부문 합계"", ""raw"": ""1004426"", ""numeric"": 1004426.0}, {""column"": ""(단위:백만원) | 합 계"", ""raw"": ""1004426"", ""numeric"": 1004426.0}]",반기순이익 | 172028 | 474265 | 109514 | 41261 | 207358 | 1004426 | - | 1004426
