stock_code,corp_code,corp_name,rcept_no,rcept_dt,report_nm,report_type,period_key,is_correction
047040,00124540,대우건설,20210120000065,2021-01-20,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
047040,00124540,대우건설,20210318000917,2021-03-18,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
047040,00124540,대우건설,20210319001137,2021-03-19,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
047040,00124540,대우건설,20250318000982,2025-03-18,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
047040,00124540,대우건설,20250813000868,2025-08-13,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
047050,00124504,포스코인터내셔널,20200813000778,2020-08-13,반기보고서 (2020.06),H1,반기보고서 (2020.06),False
047050,00124504,포스코인터내셔널,20200818000183,2020-08-18,[기재정정]반기보고서 (2020.06),H1,반기보고서 (2020.06),True
047050,00124504,포스코인터내셔널,20180330003874,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
047050,00124504,포스코인터내셔널,20180611000449,2018-06-11,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
047050,00124504,포스코인터내셔널,20240315000786,2024-03-15,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
047050,00124504,포스코인터내셔널,20240320000001,2024-03-20,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
047050,00124504,포스코인터내셔널,20240329001908,2024-03-29,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
047050,00124504,포스코인터내셔널,20260318001030,2026-03-18,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
047050,00124504,포스코인터내셔널,20260318001494,2026-03-18,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
047810,00309503,한국항공우주,20180402003837,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
047810,00309503,한국항공우주,20180814001733,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
047810,00309503,한국항공우주,20190401004416,2019-04-01,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
047810,00309503,한국항공우주,20190419000002,2019-04-19,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
047810,00309503,한국항공우주,20190419000031,2019-04-19,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
047810,00309503,한국항공우주,20190802000402,2019-08-02,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
047810,00309503,한국항공우주,20210317001130,2021-03-17,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
047810,00309503,한국항공우주,20210415000506,2021-04-15,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
047810,00309503,한국항공우주,20240320001527,2024-03-20,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
047810,00309503,한국항공우주,20240326000812,2024-03-26,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
048260,00341916,오스템임플란트,20210813000840,2021-08-13,반기보고서 (2021.06),H1,반기보고서 (2021.06),False
048260,00341916,오스템임플란트,20240516001946,2024-05-16,[기재정정]반기보고서 (2021.06),H1,반기보고서 (2021.06),True
048260,00341916,오스템임플란트,20240610000323,2024-06-10,[기재정정]반기보고서 (2021.06),H1,반기보고서 (2021.06),True
048260,00341916,오스템임플란트,20220812001293,2022-08-12,반기보고서 (2022.06),H1,반기보고서 (2022.06),False
048260,00341916,오스템임플란트,20240610000329,2024-06-10,[기재정정]반기보고서 (2022.06),H1,반기보고서 (2022.06),True
048260,00341916,오스템임플란트,20201113000400,2020-11-13,분기보고서 (2020.09),Q3,분기보고서 (2020.09),False
048260,00341916,오스템임플란트,20240516001931,2024-05-16,[기재정정]분기보고서 (2020.09),Q3,분기보고서 (2020.09),True
048260,00341916,오스템임플란트,20211115000554,2021-11-15,분기보고서 (2021.09),Q3,분기보고서 (2021.09),False
048260,00341916,오스템임플란트,20240516001959,2024-05-16,[기재정정]분기보고서 (2021.09),Q3,분기보고서 (2021.09),True
048260,00341916,오스템임플란트,20240610000327,2024-06-10,[기재정정]분기보고서 (2021.09),Q3,분기보고서 (2021.09),True
048260,00341916,오스템임플란트,20220516000488,2022-05-16,분기보고서 (2022.03),Q1,분기보고서 (2022.03),False
048260,00341916,오스템임플란트,20220518000117,2022-05-18,[기재정정]분기보고서 (2022.03),Q1,분기보고서 (2022.03),True
048260,00341916,오스템임플란트,20221114000691,2022-11-14,분기보고서 (2022.09),Q3,분기보고서 (2022.09),False
048260,00341916,오스템임플란트,20240610000333,2024-06-10,[기재정정]분기보고서 (2022.09),Q3,분기보고서 (2022.09),True
048260,00341916,오스템임플란트,20191129001669,2019-11-29,[기재정정]사업보고서 (2014.12),FY,사업보고서 (2014.12),True
048260,00341916,오스템임플란트,20191129001690,2019-11-29,[기재정정]사업보고서 (2015.12),FY,사업보고서 (2015.12),True
048260,00341916,오스템임플란트,20210318000979,2021-03-18,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
048260,00341916,오스템임플란트,20210324000740,2021-03-24,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
048260,00341916,오스템임플란트,20220323000690,2022-03-23,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
048260,00341916,오스템임플란트,20220401002363,2022-04-01,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
048410,00313649,현대바이오,20240814003738,2024-08-14,반기보고서 (2024.06),H1,반기보고서 (2024.06),False
048410,00313649,현대바이오,20250317000741,2025-03-17,[기재정정]반기보고서 (2024.06),H1,반기보고서 (2024.06),True
048410,00313649,현대바이오,20250814004132,2025-08-14,반기보고서 (2025.06),H1,반기보고서 (2025.06),False
048410,00313649,현대바이오,20250825000459,2025-08-25,[기재정정]반기보고서 (2025.06),H1,반기보고서 (2025.06),True
048410,00313649,현대바이오,20250515003017,2025-05-15,분기보고서 (2025.03),Q1,분기보고서 (2025.03),False
048410,00313649,현대바이오,20250825000458,2025-08-25,[기재정정]분기보고서 (2025.03),Q1,분기보고서 (2025.03),True
048410,00313649,현대바이오,20210317000793,2021-03-17,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
048410,00313649,현대바이오,20220321000860,2022-03-21,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
048410,00313649,현대바이오,20220321001464,2022-03-21,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
048410,00313649,현대바이오,20220816000023,2022-08-16,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
048410,00313649,현대바이오,20240306000506,2024-03-06,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
048410,00313649,현대바이오,20240322001016,2024-03-22,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
048410,00313649,현대바이오,20250317000983,2025-03-17,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
048410,00313649,현대바이오,20250825000453,2025-08-25,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
048410,00313649,현대바이오,20260318000824,2026-03-18,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
048410,00313649,현대바이오,20260330001311,2026-03-30,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
048530,00292434,인트론바이오,20180816000131,2018-08-16,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
048530,00292434,인트론바이오,20181129000600,2018-11-29,[기재정정]반기보고서 (2018.06),H1,반기보고서 (2018.06),True
048530,00292434,인트론바이오,20180530000440,2018-05-30,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
048530,00292434,인트론바이오,20180816000130,2018-08-16,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
048530,00292434,인트론바이오,20181129000592,2018-11-29,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
048530,00292434,인트론바이오,20200515001517,2020-05-15,분기보고서 (2020.03),Q1,분기보고서 (2020.03),False
048530,00292434,인트론바이오,20200521000429,2020-05-21,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
048530,00292434,인트론바이오,20220513001210,2022-05-13,분기보고서 (2022.03),Q1,분기보고서 (2022.03),False
048530,00292434,인트론바이오,20220516002017,2022-05-16,[기재정정]분기보고서 (2022.03),Q1,분기보고서 (2022.03),True
048530,00292434,인트론바이오,20231114001766,2023-11-14,분기보고서 (2023.09),Q3,분기보고서 (2023.09),False
048530,00292434,인트론바이오,20231215000354,2023-12-15,[기재정정]분기보고서 (2023.09),Q3,분기보고서 (2023.09),True
048530,00292434,인트론바이오,20180330002809,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
048530,00292434,인트론바이오,20180816000128,2018-08-16,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
048530,00292434,인트론바이오,20181129000580,2018-11-29,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
048530,00292434,인트론바이오,20181129000648,2018-11-29,[첨부정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
048530,00292434,인트론바이오,20210317000891,2021-03-17,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
048530,00292434,인트론바이오,20210604000262,2021-06-04,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
048530,00292434,인트론바이오,20231215000363,2023-12-15,[첨부정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
048530,00292434,인트론바이오,20220316000796,2022-03-16,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
048530,00292434,인트론바이오,20231215000367,2023-12-15,[첨부정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
048530,00292434,인트론바이오,20230320000624,2023-03-20,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
048530,00292434,인트론바이오,20231124000349,2023-11-24,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
048530,00292434,인트론바이오,20231215000372,2023-12-15,[첨부정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
049770,00340917,동원F&B,20230811001286,2023-08-11,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
049770,00340917,동원F&B,20231129001282,2023-11-29,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
049770,00340917,동원F&B,20220510000588,2022-05-10,분기보고서 (2022.03),Q1,분기보고서 (2022.03),False
049770,00340917,동원F&B,20220531002982,2022-05-31,[기재정정]분기보고서 (2022.03),Q1,분기보고서 (2022.03),True
049770,00340917,동원F&B,20240510001050,2024-05-10,분기보고서 (2024.03),Q1,분기보고서 (2024.03),False
049770,00340917,동원F&B,20240514001694,2024-05-16,[기재정정]분기보고서 (2024.03),Q1,분기보고서 (2024.03),True
049770,00340917,동원F&B,20240725000457,2024-07-25,[기재정정]분기보고서 (2024.03),Q1,분기보고서 (2024.03),True
049770,00340917,동원F&B,20220317000984,2022-03-17,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
049770,00340917,동원F&B,20220812000485,2022-08-12,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
051370,00369170,인터플렉스,20230814002116,2023-08-14,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
051370,00369170,인터플렉스,20230814003190,2023-08-14,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
051370,00369170,인터플렉스,20180330003256,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
051370,00369170,인터플렉스,20180615000396,2018-06-15,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
051500,00127954,CJ프레시웨이,20210319001188,2021-03-19,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
051500,00127954,CJ프레시웨이,20210331002613,2021-03-31,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
051600,00159218,한전KPS,20260515001030,2026-05-15,분기보고서 (2026.03),Q1,분기보고서 (2026.03),False
051600,00159218,한전KPS,20260515001362,2026-05-15,[기재정정]분기보고서 (2026.03),Q1,분기보고서 (2026.03),True
051600,00159218,한전KPS,20200330002712,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
051600,00159218,한전KPS,20200406002229,2020-04-06,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
051600,00159218,한전KPS,20250318001267,2025-03-18,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
051600,00159218,한전KPS,20250514000974,2025-05-14,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
051900,00356370,LG생활건강,20220318000818,2022-03-18,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
051900,00356370,LG생활건강,20220516002048,2022-05-16,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
051910,00356361,LG화학,20200330003606,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
051910,00356361,LG화학,20200330004537,2020-03-30,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
051910,00356361,LG화학,20230320000692,2023-03-20,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
051910,00356361,LG화학,20230324001178,2023-03-24,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
051910,00356361,LG화학,20250314000996,2025-03-14,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
051910,00356361,LG화학,20250731000339,2025-07-31,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
052020,00273110,에스티큐브,20250311001006,2025-03-11,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
052020,00273110,에스티큐브,20250814003185,2025-08-14,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
052690,00159209,한전기술,20180515000549,2018-05-15,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
052690,00159209,한전기술,20180615000033,2018-06-15,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
052690,00159209,한전기술,20200515000561,2020-05-15,분기보고서 (2020.03),Q1,분기보고서 (2020.03),False
052690,00159209,한전기술,20200601000588,2020-06-01,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
052690,00159209,한전기술,20200330003306,2020-03-30,[기재정정]사업보고서 (2015.12),FY,사업보고서 (2015.12),True
052690,00159209,한전기술,20200330003368,2020-03-30,[기재정정]사업보고서 (2016.12),FY,사업보고서 (2016.12),True
052690,00159209,한전기술,20180402004277,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
052690,00159209,한전기술,20180615000024,2018-06-15,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
052690,00159209,한전기술,20200330003430,2020-03-30,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
052690,00159209,한전기술,20190401002353,2019-04-01,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
052690,00159209,한전기술,20200330003484,2020-03-30,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
052690,00159209,한전기술,20210322000461,2021-03-22,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
052690,00159209,한전기술,20210322000901,2021-03-22,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
052690,00159209,한전기술,20250321000310,2025-03-21,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
052690,00159209,한전기술,20250814001076,2025-08-14,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
052690,00159209,한전기술,20260323000234,2026-03-23,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
052690,00159209,한전기술,20260326001003,2026-03-26,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
053030,00216027,바이넥스,20220513001019,2022-05-13,분기보고서 (2022.03),Q1,분기보고서 (2022.03),False
053030,00216027,바이넥스,20220518000261,2022-05-18,[기재정정]분기보고서 (2022.03),Q1,분기보고서 (2022.03),True
053210,00349097,케이티스카이라이프,20230814002108,2023-08-14,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
053210,00349097,케이티스카이라이프,20231124000523,2023-11-24,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
053210,00349097,케이티스카이라이프,20220321001037,2022-03-21,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
053210,00349097,케이티스카이라이프,20220930000032,2022-09-30,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
053210,00349097,케이티스카이라이프,20240320001841,2024-03-20,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
053210,00349097,케이티스카이라이프,20240320001942,2024-03-20,[첨부정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
053210,00349097,케이티스카이라이프,20260318000272,2026-03-18,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
053210,00349097,케이티스카이라이프,20260318001593,2026-03-18,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
055550,00382199,신한지주,20180402004107,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
055550,00382199,신한지주,20190705000433,2019-07-05,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
055550,00382199,신한지주,20190401004307,2019-04-01,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
055550,00382199,신한지주,20190705000438,2019-07-05,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
055550,00382199,신한지주,20200330003956,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
055550,00382199,신한지주,20200515002127,2020-05-15,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
055550,00382199,신한지주,20240318000635,2024-03-18,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
055550,00382199,신한지주,20240502000081,2024-05-02,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
056190,00358271,SFA,20210514000566,2021-05-14,분기보고서 (2021.03),Q1,분기보고서 (2021.03),False
056190,00358271,SFA,20210514000719,2021-05-14,[기재정정]분기보고서 (2021.03),Q1,분기보고서 (2021.03),True
056190,00358271,SFA,20220513000696,2022-05-13,분기보고서 (2022.03),Q1,분기보고서 (2022.03),False
056190,00358271,SFA,20220525000480,2022-05-25,[기재정정]분기보고서 (2022.03),Q1,분기보고서 (2022.03),True
056190,00358271,SFA,20180402004693,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
056190,00358271,SFA,20180716000368,2018-07-16,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
056190,00358271,SFA,20220321000899,2022-03-21,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
056190,00358271,SFA,20220812000637,2022-08-12,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
056190,00358271,SFA,20260323000774,2026-03-23,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
056190,00358271,SFA,20260427000628,2026-04-27,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
056190,00358271,SFA,20260610000400,2026-06-10,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
057050,00412597,현대홈쇼핑,20250515001892,2025-05-15,분기보고서 (2025.03),Q1,분기보고서 (2025.03),False
057050,00412597,현대홈쇼핑,20250829001755,2025-08-29,[기재정정]분기보고서 (2025.03),Q1,분기보고서 (2025.03),True
057050,00412597,현대홈쇼핑,20200330004832,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
057050,00412597,현대홈쇼핑,20210817002260,2021-08-17,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
057050,00412597,현대홈쇼핑,20210315001049,2021-03-15,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
057050,00412597,현대홈쇼핑,20210817002288,2021-08-17,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
057050,00412597,현대홈쇼핑,20210818000207,2021-08-18,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
057050,00412597,현대홈쇼핑,20220316001304,2022-03-16,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
057050,00412597,현대홈쇼핑,20220324000867,2022-03-24,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
057050,00412597,현대홈쇼핑,20250317000550,2025-03-17,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
057050,00412597,현대홈쇼핑,20250829001728,2025-08-29,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
058470,00369657,리노공업,20230321000231,2023-03-21,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
058470,00369657,리노공업,20230814000718,2023-08-14,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
058610,00220686,에스피지,20230814000570,2023-08-14,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
058610,00220686,에스피지,20230814001530,2023-08-14,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
058610,00220686,에스피지,20210517000608,2021-05-17,분기보고서 (2021.03),Q1,분기보고서 (2021.03),False
058610,00220686,에스피지,20210517001276,2021-05-17,[기재정정]분기보고서 (2021.03),Q1,분기보고서 (2021.03),True
058820,00380429,CMG제약,20180515000334,2018-05-15,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
058820,00380429,CMG제약,20180814002845,2018-08-14,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
058820,00380429,CMG제약,20180830000453,2018-08-30,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
058820,00380429,CMG제약,20180330001415,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
058820,00380429,CMG제약,20180814002823,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
058820,00380429,CMG제약,20190401003793,2019-04-01,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
058820,00380429,CMG제약,20190528000384,2019-05-28,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
058820,00380429,CMG제약,20200330003157,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
058820,00380429,CMG제약,20200331000014,2020-03-31,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
058970,00396925,엠로,20260814002492,2026-08-14,반기보고서 (2026.06),H1,반기보고서 (2026.06),False
058970,00396925,엠로,20260828001423,2026-08-28,[기재정정]반기보고서 (2026.06),H1,반기보고서 (2026.06),True
058970,00396925,엠로,20220513001005,2022-05-13,분기보고서 (2022.03),Q1,분기보고서 (2022.03),False
058970,00396925,엠로,20220516002076,2022-05-16,[기재정정]분기보고서 (2022.03),Q1,분기보고서 (2022.03),True
058970,00396925,엠로,20221114001006,2022-11-14,분기보고서 (2022.09),Q3,분기보고서 (2022.09),False
058970,00396925,엠로,20221114002583,2022-11-14,[기재정정]분기보고서 (2022.09),Q3,분기보고서 (2022.09),True
058970,00396925,엠로,20260515001878,2026-05-15,분기보고서 (2026.03),Q1,분기보고서 (2026.03),False
058970,00396925,엠로,20260630000692,2026-06-30,[기재정정]분기보고서 (2026.03),Q1,분기보고서 (2026.03),True
058970,00396925,엠로,20260716000557,2026-07-16,[기재정정]분기보고서 (2026.03),Q1,분기보고서 (2026.03),True
058970,00396925,엠로,20180330003378,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
058970,00396925,엠로,20180621000332,2018-06-21,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
058970,00396925,엠로,20220317001235,2022-03-17,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
058970,00396925,엠로,20220811000399,2022-08-11,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
058970,00396925,엠로,20230323000994,2023-03-23,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
058970,00396925,엠로,20231215000347,2023-12-15,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
058970,00396925,엠로,20250311000862,2025-03-11,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
058970,00396925,엠로,20250311001210,2025-03-11,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
058970,00396925,엠로,20260310002958,2026-03-10,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
058970,00396925,엠로,20260323000820,2026-03-23,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
058970,00396925,엠로,20260716000549,2026-07-16,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
060250,00357740,NHN KCP,20250320000287,2025-03-20,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
060250,00357740,NHN KCP,20250327000536,2025-03-27,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
060370,00225742,LS마린솔루션,20180515000980,2018-05-15,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
060370,00225742,LS마린솔루션,20180515001393,2018-05-15,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
060370,00225742,LS마린솔루션,20260515000591,2026-05-15,분기보고서 (2026.03),Q1,분기보고서 (2026.03),False
060370,00225742,LS마린솔루션,20260515001808,2026-05-15,[기재정정]분기보고서 (2026.03),Q1,분기보고서 (2026.03),True
060370,00225742,LS마린솔루션,20240315000559,2024-03-15,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
060370,00225742,LS마린솔루션,20240329000411,2024-03-29,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
060980,00299002,HL홀딩스,20180402004104,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
060980,00299002,HL홀딩스,20180814001110,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
060980,00299002,HL홀딩스,20240318000858,2024-03-18,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
060980,00299002,HL홀딩스,20250916000279,2025-09-16,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
060980,00299002,HL홀딩스,20250318001269,2025-03-18,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
060980,00299002,HL홀딩스,20250318001459,2025-03-18,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
060980,00299002,HL홀딩스,20250916000312,2025-09-16,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
060980,00299002,HL홀딩스,20260318001665,2026-03-18,[첨부정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
060980,00299002,HL홀딩스,20260813001221,2026-08-13,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
062040,00366438,산일전기,20250320001579,2025-03-20,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
062040,00366438,산일전기,20250328001583,2025-03-28,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
062040,00366438,산일전기,20260317000834,2026-03-17,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
062040,00366438,산일전기,20260318000609,2026-03-18,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
062040,00366438,산일전기,20260403003697,2026-04-03,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
064350,00302926,현대로템,20210316000852,2021-03-16,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
064350,00302926,현대로템,20210602000352,2021-06-02,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
064350,00302926,현대로템,20250318000847,2025-03-18,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
064350,00302926,현대로템,20250321001612,2025-03-21,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
064400,00139834,LG씨엔에스,20220331002884,2022-03-31,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
064400,00139834,LG씨엔에스,20220405002309,2022-04-05,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
064550,00326731,바이오니아,20180814002991,2018-08-14,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
