signal_date,execution_date,ticker,name,market,liquidity_rank,return_1d,return_5d,momentum_20d,momentum_60d,volatility_20d,drawdown_20d,trading_value_ma20,trading_value_ratio_20d,log_market_cap,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,market_drawdown,volume_change_1d,trading_value_change_1d,market_trading_value_ratio_20d,base_rate,usdkrw,bond3y,usdkrw_return_1d,usdkrw_return_5d,usdkrw_return_20d,bond3y_change_1d,bond3y_change_5d,bond3y_change_20d,base_rate_change,rate_spread_3y,next_signal_date,next_execution_date,execution_open,next_execution_open,target_return,missing_reason
2026-09-11,2026-09-14,373220,LG에너지솔루션,KOSPI,26,-0.0137,0.004253818913282581,-0.01493275603630062,-0.13469931836339488,0.5786266139930418,-0.047564151803431765,115690260712.5,0.938095232317804,32.06469098375427,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,0.5969838505727695,,,no_future_horizon
2026-09-11,2026-09-14,475150,SK이터닉스,KOSPI,27,0.0019,-0.001982406876938625,-0.0911677653485986,-0.009865054460369116,0.5454636231780495,-0.11287690934915162,114879973541.25,0.995806577278876,28.200913918323366,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,6.298012578244881,,,no_future_horizon
2026-09-11,2026-09-14,108490,로보티즈,KOSDAQ,28,0.0,0.06229749348454994,0.2392705238270474,0.04862828225836702,1.0283452825829107,0.0,114811763571.25,0.9022897939871105,29.188066932197685,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,11.575663731828731,,,no_future_horizon
2026-09-11,2026-09-14,278470,에이피알,KOSPI,29,0.0305,-0.05580222334225693,-0.06889716044137817,-0.08941746661082572,0.587901555668886,-0.1991189917018139,112242373318.05,1.3531950658207867,30.264850062768552,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,7.6205984143773815,,,no_future_horizon
2026-09-11,2026-09-14,080220,제주반도체,KOSDAQ,30,-0.045700000000000005,0.047461794278550906,-0.1481210647647777,-0.32523138351164915,0.6612894151022837,-0.0770542413486216,111467498977.5,0.5674924819365381,28.582718003079812,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,12.984204197127413,,,no_future_horizon
2026-09-11,2026-09-14,298040,효성중공업,KOSPI,31,-0.0128,0.04467108183743873,-0.05420869329881817,-0.2597930423415242,0.6620600135780355,-0.09490886444154578,110907450900.0,0.5183966950231295,30.912393127488407,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,46.510227229931296,,,no_future_horizon
2026-09-11,2026-09-14,010120,LS ELECTRIC,KOSPI,32,-0.0073,0.04712282881556917,-0.04439934135265944,-0.19828743283010342,0.6198503416148136,-0.06828495371864207,108916483020.0,0.48892422086583087,31.054469106525524,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,16.406081618165587,,,no_future_horizon
2026-09-11,2026-09-14,222800,심텍,KOSDAQ,33,-0.0202,0.11278253112628933,0.2400127259203504,0.009840054028561251,0.9338281345876065,-0.020199999999999996,105382607427.5,0.6988579197062209,29.236896432567672,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,13.835356081429012,,,no_future_horizon
2026-09-11,2026-09-14,000720,현대건설,KOSPI,34,0.0282,0.1269893551723844,0.1865509625502626,-0.03162938303155127,0.850981212792808,0.0,104204623512.5,0.9324243917866533,30.340529766209862,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,3.1510533597437593,,,no_future_horizon
2026-09-11,2026-09-14,000270,기아,KOSPI,35,-0.0031,0.0008424906558957002,-0.07848600366099223,-0.2388910463132058,0.37906498220864737,-0.1064539936594514,102190975100.15,0.6554668456226688,31.531503494698566,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,3.540911370128102,,,no_future_horizon
2026-09-11,2026-09-14,086790,하나금융지주,KOSPI,36,0.018500000000000003,0.026116076880596584,0.051902227833994896,0.08670442150170032,0.36572862717709337,-0.012158052787049622,100322610292.45,0.9370313514168459,31.263538548026602,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,2.624772698760705,,,no_future_horizon
2026-09-11,2026-09-14,316140,우리금융지주,KOSPI,37,0.032400000000000005,0.05716394204421671,0.05405589698378632,0.09191944272420227,0.3572986119554107,0.0,96307657017.5,1.004884926049177,30.883765207078877,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,2.247342672715399,,,no_future_horizon
2026-09-11,2026-09-14,267260,HD현대일렉트릭,KOSPI,38,0.0013,0.04608036587630848,-0.048370426615636064,-0.332776701365054,0.6783133891460046,-0.09020043533411737,93916181912.45,0.545419516178282,30.924158409697814,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,13.509080013222944,,,no_future_horizon
2026-09-11,2026-09-14,128940,한미약품,KOSPI,39,-0.0363,-0.020082166116566547,0.16430866087805285,0.03892021232005893,1.2090056105394182,-0.14080792824224353,92980045787.5,0.3216095937223137,29.413453863525447,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,0.9001106807327165,,,no_future_horizon
2026-09-11,2026-09-14,240810,원익IPS,KOSDAQ,40,-0.07150000000000001,-0.03913990400020928,-0.0807102928351856,-0.3179532779409353,0.6360256000309532,-0.08152780000000004,87255985190.0,1.2524635749860817,29.3200008623676,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,3.3084764313620227,,,no_future_horizon
2026-09-11,2026-09-14,353200,대덕전자,KOSPI,41,-0.024399999999999998,0.0050915198766419145,-0.11475937088950872,-0.4257918789951296,0.6681103102269715,-0.16011325511338637,86042173742.5,0.7720433778068087,29.22872899978655,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,9.558966998891512,,,no_future_horizon
2026-09-11,2026-09-14,257720,실리콘투,KOSDAQ,42,-0.0011,-0.09369305895434532,0.06606825029283026,0.24067600490162588,0.5931331729401933,-0.1973967065095904,85419656567.5,0.39860227836545264,28.67924039325374,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,6.900232033533099,,,no_future_horizon
2026-09-11,2026-09-14,003490,대한항공,KOSPI,43,-0.0203,-0.04136123579576678,0.10922380735510595,0.00547232645712481,0.37332778274382594,-0.04613058288135974,84539462358.75,0.7355265368394449,29.997518421715345,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,1.169145359791647,,,no_future_horizon
2026-09-11,2026-09-14,003230,삼양식품,KOSPI,44,0.0111,-0.09802630316516625,0.048371934041506526,0.11600899564072842,0.5623269359030428,-0.1738214533282646,83809782325.0,0.9269290212298615,29.895612831964016,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,13.265269769010672,,,no_future_horizon
2026-09-11,2026-09-14,005490,POSCO홀딩스,KOSPI,45,-0.0147,-0.008947558689899937,0.026195664099467386,-0.13118754662032772,0.39475440106209786,-0.023416924333027223,83578390825.0,0.6596148981311761,30.906907322138206,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,0.8438511707391282,,,no_future_horizon
2026-09-11,2026-09-14,066970,엘앤에프,KOSPI,46,-0.0252,-0.010758924477824006,0.16951884066020217,-0.1468164500466025,1.0272057536422725,-0.18207003569137692,83344616292.5,0.9863972684387772,29.216608746112446,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,3.18526593841457,,,no_future_horizon
2026-09-11,2026-09-14,034730,SK,KOSPI,47,-0.0441,0.020883527424913284,0.05788676960801098,-0.173545515634711,0.6735341451900134,-0.04410000000000003,82545509925.0,0.7263903700453154,31.378501528102532,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,1.8125915837559416,,,no_future_horizon
2026-09-11,2026-09-14,000150,두산,KOSPI,48,0.025699999999999997,0.18738411409708688,0.074482811713114,-0.1648940788234785,0.7255651483680261,0.0,80710231506.65,1.6157551969015878,30.720190919699892,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,14.546743210591957,,,no_future_horizon
2026-09-11,2026-09-14,035720,카카오,KOSPI,49,-0.0115,-0.0470365969676958,-0.1397600528134606,-0.14941236733279084,0.40681686970144754,-0.137604062970888,80511378843.0,0.5079915098678743,30.35779471206721,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,1.1808566244294536,,,no_future_horizon
2026-09-11,2026-09-14,032820,우리기술,KOSDAQ,50,-0.0377,0.3217395083168473,0.19486734243282644,-0.09622018775862928,0.9696987050788408,-0.037699999999999956,79943412502.75,1.6570776617828646,28.517934034204927,-0.0199992542229624,0.0355157944045934,0.01390555879428,0.4634138934124887,-0.259829017035711,-0.4231672148013772,-0.4042532545853938,0.8017909343081959,3.0,1345.9,4.014,0.0050029868578256,-0.0033323459715639,-0.0517824432858954,0.084,0.1300000000000003,0.2330000000000001,0.0,1.0140000000000002,2026-09-15,,20.678613949175354,,,no_future_horizon
2026-09-15,,000660,SK하이닉스,KOSPI,1,-0.0040999999999999995,-0.057449037747042575,0.01699987486972132,-0.3885181676591176,0.7833983118775728,-0.08941072142502404,6096884069398.9,0.7622510429262909,34.74946842425428,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,005930,삼성전자,KOSPI,2,-0.002,-0.07797678824233001,-0.07455692507817524,-0.2979864651098292,0.6728130410526593,-0.11722826600158065,4988333113089.8,0.5711771082455191,34.91226928490442,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,009150,삼성전기,KOSPI,3,-0.015,-0.03869547047200006,-0.08544309837778452,-0.4197220379455763,0.5211608427347553,-0.09676029990839685,835824435088.5,0.4973912666910496,32.21977323637043,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,402340,SK스퀘어,KOSPI,4,0.0,-0.11573336161466208,-0.11893151667617619,-0.43826174335612156,0.8638895543443389,-0.12118203301000008,552303606450.4,0.6674486028964677,32.513247099966875,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,034020,두산에너빌리티,KOSPI,5,-0.0092,-0.03689005808790713,0.10655577698117691,-0.11926148447581386,0.7382020551383806,-0.060013720562079875,271106288065.0,0.6965571304075536,31.64228059743841,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,006400,삼성SDI,KOSPI,6,0.0282,0.0320851006669729,0.12101763154606981,-0.014724770144031063,0.6517057583554743,-0.051988827881846666,249159610680.0,0.890093387908002,31.41703374422782,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,036930,주성엔지니어링,KOSDAQ,7,-0.0641,-0.009291887919833708,0.07521207194077006,-0.001922950101358123,0.7157148879561617,-0.12766453107200004,239262578122.5,1.2787344379168022,29.823965449275853,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,005380,현대차,KOSPI,8,-0.0121,-0.04674354976300543,-0.15626080521008368,-0.4014495340831703,0.34213359855933145,-0.1282114111385576,210749074992.5,0.5046396455300447,31.950455336196796,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,105560,KB금융,KOSPI,9,-0.0319,0.012126460598295141,0.04318056798066028,0.1107125327990317,0.37116804039481405,-0.03190000000000004,198601528089.6,1.0342715744731292,31.763850602042776,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,196170,알테오젠,KOSDAQ,10,0.0,-0.06140957242217515,-0.12754063036548025,-0.04385848038678031,0.6155833585008282,-0.2342105786078248,191524088012.5,0.38232140019495087,30.52750386252897,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,096770,SK이노베이션,KOSPI,11,0.0366,0.026880277836611066,0.0776897296677519,0.38384307812269425,0.8434769527316518,-0.0767955786778648,172695219595.0,0.7911106122126588,30.80718900482303,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,047040,대우건설,KOSPI,12,0.0197,-0.04204540859909789,0.1140617400263535,-0.09957130363835065,0.8869271549035255,-0.04344062284484429,163459421796.75,0.5526103804363022,29.69289208457952,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,012450,한화에어로스페이스,KOSPI,13,-0.06509999999999999,0.035034136035870356,-0.07232923654966694,-0.052481682076009784,0.5525959343241487,-0.09680579938629852,160729581961.0,1.074162474595948,31.634928353169986,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,035420,NAVER,KOSPI,14,0.0098,-0.03961074608682946,-0.05067876116879655,-0.10242533482812044,0.3484974865121166,-0.07832249966987403,156489927612.5,0.4934369446524815,31.075643182619668,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,042700,한미반도체,KOSPI,15,-0.0111,-0.09005436124090904,-0.028399060803492637,-0.24576541018188292,0.607149269515893,-0.12060880819999986,153059073320.0,0.7736739869868696,30.6853507578085,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,011070,LG이노텍,KOSPI,16,-0.015600000000000001,-0.07156489531554877,-0.20066324361285803,-0.5581144076208469,0.664167074494138,-0.21188445027227454,148018254225.0,0.4412609434017259,30.113888700067804,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,047050,포스코인터내셔널,KOSPI,17,-0.03,0.010999264986402801,0.06808307789599533,-0.0018067193173250118,0.4765004613683081,-0.05346010206310026,145778727731.25,0.17748367647781052,29.8988243796956,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,012330,현대모비스,KOSPI,18,-0.0138,-0.04947330545651207,-0.23843486124456847,-0.3551864180668961,0.38815081889714925,-0.22494897338140507,141479875498.9,0.6905457973120679,31.198699157896776,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,028260,삼성물산,KOSPI,19,-0.0321,-0.09164568737910461,-0.05952696362410215,-0.2938967754356071,0.6498286099548022,-0.12256455758692397,140535866127.5,0.7012476011681668,31.6612208680676,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,066570,LG전자,KOSPI,20,0.0192,-0.014535065828816807,-0.029060767013864064,-0.045304680241348594,0.5094645597921494,-0.06702890405617845,140075310717.5,0.6542502710190357,31.124575742255253,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,403870,HPSP,KOSDAQ,21,-0.0038,-0.026165915155704655,0.21676925501541588,-0.08325713682629865,0.6381348271989288,-0.07315686224013007,136261308683.75,0.4607810952096609,29.082955734801278,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,032830,삼성생명,KOSPI,22,-0.04190000000000001,-0.07301038083483469,-0.08055285740726137,-0.4254278654203212,0.9207727768736325,-0.13098587101789938,132841157306.15,0.7156139044386283,31.675825232590512,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,329180,HD현대중공업,KOSPI,23,-0.053200000000000004,0.02018804500522875,-0.07364282631648944,-0.3200195091187955,0.508886541485685,-0.053200000000000025,126526131464.8,1.0906487213543776,31.49385210274208,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
2026-09-15,,055550,신한지주,KOSPI,24,-0.0209,-0.008742381214256523,0.05370691863661059,0.11242018206481474,0.3573853895049135,-0.02089999999999992,122595420551.8,0.806825128710305,31.595111135845833,-0.0072273627031257,-0.0504857788605477,-0.0371748318352284,0.4701418309855046,-0.2914001577148866,0.0733760660858466,-0.1794099401926051,0.740889329870049,3.0,1359.4,4.091,0.0089809248125882,0.01025564803805,-0.0371157387731972,0.0659999999999998,0.1900000000000004,0.2440000000000002,0.0,1.0910000000000002,,,,,,no_future_horizon
