date,open,high,low,close,volume,trading_value,market_cap,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,market_drawdown,volume_change_1d,trading_value_change_1d,trading_value_ma20,trading_value_ratio_20d
2023-01-20,1416.7,1424.71,1410.44,1423.52,126321601,4833209808885,1680073274292475,0.005225545857695746,0.005800849283902565,0.02358490566037741,0.199033094742724,-0.2871636170617633,0.05846818869982884,-0.0821437256559826,5906863162991.7,0.8182362915001204
2023-01-25,1447.2,1449.59,1442.17,1446.85,146654108,6510010465098,1704135564761660,0.01638895133190954,0.014898885389412309,0.060173074527562154,0.19124294427483599,-0.275480976274174,0.16095827506176086,0.34693314019401744,5964253527675.05,1.0915046509828186
2023-01-26,1451.65,1467.31,1445.75,1467.31,154151060,7829973186674,1727924720845500,0.014141065072398762,0.03682165065008469,0.07345819006511078,0.19516920668820956,-0.2652355056134764,0.051119959080859756,0.20275892468263934,6122837395241.05,1.278814490935169
2023-01-27,1470.3,1485.32,1465.22,1478.26,195953017,8429237934919,1741156748583465,0.00746263570751915,0.05017653786861587,0.0738954189489589,0.19527022403628785,-0.2597522258610502,0.27117528092249255,0.07653471269415091,6226345699113.8,1.3538017871572308
2023-01-30,1479.35,1483.64,1453.52,1454.75,169224260,7958648970603,1708876167669425,-0.015903832884607616,0.02727876168686283,0.08273357199741005,0.18184246138028323,-0.2715250027541588,-0.13640390645273914,-0.05582817426075204,6258889672779.2,1.271575213286838
2023-01-31,1454.48,1456.48,1430.75,1431.57,238243164,9726609272622,1685837182224770,-0.01593400927994504,0.005654996066089657,0.08736470320154943,0.17493114649630212,-0.283132530120482,0.407854665755371,0.22214326936008177,6453000753201.05,1.5073001917436717
2023-02-01,1446.01,1451.84,1439.69,1450.76,195773333,8169124565358,1707191722261765,0.013404863192159722,0.0027024225040606087,0.10757720349658362,0.17414619326876776,-0.2735230197598374,-0.17826253768187872,-0.160126171784029,6617885084974.7,1.2344010904488576
2023-02-02,1472.24,1475.73,1455.47,1463.91,199649154,8807807242122,1720906095441845,0.009064214618544897,-0.0023171654251656904,0.1175567973616709,0.17356516215394868,-0.26693807649550816,0.01979749203125647,0.07818251168214507,6785075067534.3,1.2981149293787788
2023-02-03,1462.37,1475.31,1457.37,1472.4,183340178,8479095885711,1729885714216130,0.005799536856774035,-0.00396411997889401,0.10062940094783901,0.1634705648280078,-0.2626866568518462,-0.08168817985574839,-0.037320453022517075,6902516681237.9,1.2284064316365195
2023-02-06,1459.41,1463.99,1442.55,1442.57,177862478,7297329575260,1698582932289605,-0.02025944036946492,-0.008372572606977213,0.07219199667023424,0.1860938699171876,-0.27762421256096714,-0.029877248182883287,-0.13937409440580995,6917166883191.9,1.0549593060985505
2023-02-07,1445.46,1455.32,1440.55,1451.49,169862743,8213729220077,1708111808161610,0.006183408777390431,0.013914792849808233,0.06561095938683836,0.18346713552317626,-0.2731574677763423,-0.04497708055096361,0.12558013659186407,7011926581816.95,1.1713940704080554
2023-02-08,1463.79,1477.24,1462.07,1474.11,170272165,8250771867043,1732161220991530,0.01558398611082401,0.01609501226943122,0.0548797068884086,0.16968314161630188,-0.2618303638494127,0.002410310776625124,0.004509845159669457,7092750850913.35,1.1632682495791502
2023-02-09,1465.51,1476.0,1462.32,1472.71,182437058,10089651621799,1732162855822285,-0.0009497255971399055,0.006011298508788121,0.05566825561807831,0.1694455196370313,-0.2625314224478963,0.07144381467164651,0.22287366374790296,7290304524915.9,1.3839821899504798
2023-02-10,1466.12,1469.37,1458.05,1466.7,182795073,9940095111706,1724070690468560,-0.004080912060079656,-0.003871230643846757,0.04696980512527649,0.171059294972024,-0.26554096685995854,0.0019624028359412904,-0.014822762539182133,7491958935497.65,1.3267684990381936
2023-02-13,1462.2,1464.75,1450.81,1459.47,159120703,8151038395188,1717569980421225,-0.004929433421967722,0.011715202728463936,0.040486782445033676,0.17298450321948322,-0.26916143376498514,-0.12951317347596125,-0.17998386297240843,7553621590459.65,1.0790901155920887
2023-02-14,1472.24,1477.2,1464.46,1468.41,150990159,7737903583610,1728170571841975,0.006125511315751675,0.011656986958229254,0.03751828221379072,0.1717454086687713,-0.2646846738575248,-0.051096707384456486,-0.050684930133796935,7628990632685.1,1.014276194082384
2023-02-15,1472.75,1473.32,1440.7,1443.41,188653121,10136222558070,1698885676984975,-0.01702521775253507,-0.020826125594426315,0.012485883235948236,0.18295082867408058,-0.27720357740187684,0.24943984594386714,0.3099442825237557,7833122835797.6,1.2940206314328644
2023-02-16,1453.05,1473.15,1451.44,1472.73,191866811,10240039565293,1733419124150360,0.020313008777824715,1.3580406190039085e-05,0.040651498021480936,0.19295011251288308,-0.2625214073250608,0.017034915632273107,0.010242179138060248,8061069282910.3,1.2703078470001716
2023-02-17,1454.11,1469.57,1453.67,1456.62,166204535,8665749251783,1715337578273225,-0.010938868631724885,-0.006872571077930156,0.03480317981287673,0.19678090064119752,-0.27058858876904135,-0.1337504692252377,-0.1537386944134287,8236600347093.85,1.0521026742350768
2023-02-20,1458.27,1469.79,1447.01,1465.17,198921066,8986385811476,1724809380073750,0.005869753264406752,0.0039055273489692066,0.03463689517837487,0.19673546433534408,-0.2663071237568728,0.19684499583600412,0.03700044282114767,8422631694664.85,1.0669332504671016
2023-02-21,1466.96,1469.67,1457.28,1465.17,175843481,8559048267306,1729195611528075,0.0,-0.0022064682207285635,0.02925845790715975,0.19639473390025783,-0.2663071237568728,-0.11601378106429416,-0.0475538835228142,8608923617585.9,0.9942065521201724
2023-02-22,1448.13,1452.08,1437.61,1438.83,193644117,9213073689876,1698716850302150,-0.017977436065439556,-0.003173041616727157,-0.005543076338252018,0.19973360492496947,-0.27949704053120217,0.10123000237921809,0.07641333500457725,8744076778824.8,1.0536359552774002
2023-02-23,1447.31,1460.95,1442.23,1453.94,180323951,8127978018768,1714938360156515,0.01050158809588364,-0.01275861834823755,-0.009111912274842981,0.19666125792304906,-0.27193061522899575,-0.06878683538834285,-0.11777781309839974,8758977020429.5,0.9279597377422325
2023-02-24,1455.74,1461.4,1440.93,1442.02,154959339,7089455605443,1701640609259460,-0.008198412589240367,-0.010023204404717712,-0.02451530853841677,0.19622968699784998,-0.2778996284389428,-0.14066135895613774,-0.1277713117489968,8691987903955.7,0.815631094265169
2023-02-27,1430.0,1432.0,1418.84,1430.31,156102910,7626548551294,1687943775571455,-0.008120553112994311,-0.023792460943098837,-0.016800137480666777,0.190333698546336,-0.28376348285911734,0.007379813358651566,0.07575940604503417,8675382882990.25,0.8791022429969413
2023-02-28,1438.32,1447.36,1432.77,1435.77,178311669,10016268272463,1694422401351345,0.003817354279841423,-0.020065930915866503,0.002933841865923492,0.18221387012003512,-0.28102935432503084,0.14226998715142458,0.3133422288072283,8689865832982.3,1.1526378502239187
2023-03-02,1438.66,1454.46,1434.03,1440.05,186215340,9681353307068,1699632282252505,0.002980978847586968,0.0008479111500316883,-0.007382337533430761,0.17584729182633715,-0.2788861180382378,0.04432503517198305,-0.03343710015393231,8765477270067.8,1.104486727736745
2023-03-03,1447.17,1449.84,1437.92,1444.16,177323093,9455134028424,1706953519503125,0.002854067567098495,-0.006726549926406866,-0.013491266539609637,0.1728109651802672,-0.27682801029554627,-0.047752494504480714,-0.023366493450749815,8797843609382.9,1.0747104004372274
2023-03-06,1458.08,1467.87,1451.93,1466.46,199225923,11910278445743,1732160069790075,0.0154415023266119,0.016948447316958104,-0.004034229828850933,0.18076937792365746,-0.26566114833398435,0.12351933202518639,0.2596625716714698,8969402737384.5,1.3278786552978517
2023-03-07,1461.76,1470.69,1460.13,1460.92,212265935,12263367622525,1726599298300110,-0.0037778050543485486,0.021400955037719216,0.012720353258420802,0.16524018643798327,-0.2684353373594127,0.0654533898181513,0.029645753320586943,9217704639747.75,1.3304144688737387
2023-03-08,1444.36,1450.12,1440.11,1443.29,216266441,12004874616276,1705702681891100,-0.012067738137611972,0.00523760769482573,-0.005649367201978728,0.16981990385280937,-0.2772636681388897,0.018846669862500498,-0.0210784683461831,9407261909557.7,1.276128456047253
2023-03-09,1448.71,1450.98,1434.85,1437.33,218160401,11017332990659,1698724979475665,-0.004129454233037011,-0.0018888233047463787,-0.02495064818772008,0.15958209976065907,-0.2802481747438633,0.008757530716474005,-0.08226171927511083,9545589965738.5,1.1541804152706068
2023-03-10,1418.5,1423.72,1412.82,1418.94,172713531,8807917555113,1677501848385220,-0.01279455657364692,-0.017463438954132493,-0.03651092204167827,0.16477562509867186,-0.2894570801910885,-0.20831860315474948,-0.20053995258373725,9481503262404.2,0.9289579206324715
2023-03-13,1422.6,1432.13,1405.61,1430.07,174779169,9728131524090,1689622543787270,0.007843883462302692,-0.024814860275766182,-0.02497443239926378,0.1679982046205173,-0.28388366433314305,0.011959908340939407,0.10447577003520148,9470905083023.4,1.0271596472366382
2023-03-14,1417.6,1418.5,1393.91,1394.0,183331024,9689711578348,1646623460460475,-0.025222541553909905,-0.04580675190975558,-0.04485875009421225,0.1881862471248135,-0.30194593836693406,0.04892948655683327,-0.003949365368556057,9547838742181.4,1.014859157134674
2023-03-15,1414.92,1422.0,1405.84,1412.46,157122200,9172613046325,1668309377568325,0.013242467718794781,-0.021360918457136058,-0.03810243733017349,0.1939813871865859,-0.29270197998978453,-0.14295902258201532,-0.05336573001599709,9619574215317.15,0.9535362835206928
2023-03-16,1399.2,1413.53,1391.3,1409.07,202231450,9841703293206,1665525712843935,-0.0024000679665265867,-0.019661455615620604,-0.023790884086988595,0.18559131289456174,-0.29439954331039875,0.2870966037899163,0.07294434459426702,9604848252073.95,1.0246599461975787
2023-03-17,1426.95,1428.9,1415.76,1426.71,219110706,10802397411278,1684531905774450,0.012518895441674394,0.005475918643494504,-0.031248090281314256,0.1754267839196103,-0.2855662049695039,0.08346503968596375,0.0976146190807432,9632966144373.2,1.1213988764600702
2023-03-20,1423.26,1433.39,1416.02,1416.71,150110821,8171217270027,1673997432395160,-0.007009132900168913,-0.009342200032166237,-0.027399047109060604,0.17317077676866088,-0.29057376638724475,-0.31490877949158724,-0.24357372174661673,9608239545285.4,0.8504385461576546
2023-03-21,1427.3,1428.33,1417.69,1420.62,153357030,7379792528895,1678735084618845,0.002759915579052752,0.019096126255380153,-0.0304060279694508,0.17180202425370333,-0.28861580987290814,0.021625416331578107,-0.09685518264641435,9527909881156.35,0.774544744959254
2023-03-22,1434.53,1438.7,1427.74,1438.0,153073210,8363943957218,1697381551529685,0.012234094972617626,0.01808192798380137,-0.01854392323075138,0.17856185976085784,-0.2799126681288746,-0.0018507139842236509,0.13335760110729833,9518154665651.95,0.878735873813951
2023-03-23,1425.99,1445.03,1425.32,1445.01,195192637,12627154011608,1703686728949245,0.004874826147426958,0.025506184930486064,0.004295156481307849,0.16762222559420678,-0.27640236757503833,0.2751587100054935,0.5097128909754223,9688858681738.55,1.3032653717416185
2023-03-24,1444.11,1447.01,1431.73,1440.75,246979122,11329862273848,1698719097059110,-0.0029480764838997198,0.009840822591837162,-0.009071901178865693,0.1634785610999429,-0.27853558873899587,0.26530962333379415,-0.10273825254427205,9848952894492.55,1.1503621141475415
2023-03-27,1443.1,1443.19,1426.99,1435.06,185546641,10556303442786,1693424862381575,-0.003949331945167445,0.012952544980977088,-0.004826562738380891,0.1614754356134493,-0.28138489118569043,-0.248735522673046,-0.06827610189468558,10022295286359.7,1.053282021849135
2023-03-28,1441.07,1450.12,1437.9,1450.12,272577609,11060235037344,1710735333783890,0.010494334731648847,0.02076558122509886,0.013850144374296436,0.1628670495473358,-0.27384350369057286,0.4690517032857522,0.04773750558509926,10193979610662.2,1.0849771590454975
2023-03-29,1447.14,1455.36,1445.18,1455.22,320967382,11668317191049,1717764414176770,0.0035169503213527964,0.01197496522948538,0.01354673798728201,0.16279519695286035,-0.2712896473675249,0.17752658840000324,0.054979134860322576,10276582056591.5,1.135427822868872
2023-03-30,1463.02,1466.9,1455.7,1460.51,352247180,13525372210057,1723956240047845,0.003635189181017351,0.010726569366301897,0.014207840005555417,0.16293204271353057,-0.2686406473775401,0.09745475632162526,0.15915362846260162,10468783001740.95,1.2919717800825314
2023-03-31,1467.22,1479.66,1465.48,1478.79,367067969,15497729482304,1745516474818290,0.012516175856378986,0.02640291514836024,0.02397933746953229,0.1681098105863161,-0.2594868251059099,0.04207496849229564,0.1458264690697697,10770912774434.95,1.4388501519656047
2023-04-03,1484.69,1484.75,1470.74,1473.64,355176454,13362660903684,1738015490572975,-0.0034825769717132804,0.026883893356375532,0.004896144456719043,0.16013669046197204,-0.2620657192360464,-0.03239594844626714,-0.13776654064441607,10843531897332.0,1.2323162812820996
2023-04-04,1475.6,1484.52,1472.43,1479.45,277668981,14335134510042,1745656436415685,0.003942618278548249,0.020225912338289298,0.012683788297785048,0.15987854883789504,-0.25915632605233907,-0.21822244162615578,0.07277544595103036,10947120241707.85,1.3094890887766104
2023-04-05,1480.7,1491.48,1477.79,1490.0,224970780,11265285417001,1757160482554455,0.007131028422724617,0.023900166297879277,0.032363558259254965,0.15399337285602693,-0.2538733487566225,-0.18978785750648897,-0.2141486074574689,10910140781744.1,1.032551792168545
2023-04-06,1484.6,1485.05,1464.68,1466.25,242844625,12337592883112,1732894592500145,-0.01593959731543626,0.003930133994289653,0.02012064035398975,0.16516190644026457,-0.26576630712375693,0.0794496289695934,0.0951868884291851,10976153776366.75,1.1240360817171335
2023-04-07,1482.34,1495.1,1479.02,1493.25,248551640,13383753786118,1760236202494905,0.018414322250639437,0.009778264662325231,0.052370079073110976,0.16760353081418955,-0.25224589129585673,0.023500684851476494,0.08479457159248716,11204945587917.0,1.1944505826561573
2023-04-10,1493.35,1515.97,1492.45,1510.57,261129309,18180266311588,1779191451974830,0.011598861543612893,0.02506039466898291,0.05629095079261859,0.1696763365269538,-0.24357279492032968,0.05060384634758397,0.3583832011647641,11627552327291.9,1.5635505908595855
2023-04-11,1519.08,1532.95,1511.57,1530.93,305481107,17408822364442,1804415923940290,0.013478355852426738,0.03479671499543757,0.09822812051649943,0.13746920585295444,-0.23337739987380945,0.16984611252504034,-0.04243303887436933,12013507866596.6,1.4491040050714081
2023-04-12,1530.41,1537.96,1523.61,1532.72,276630267,17054723406750,1806246837153230,0.0011692239357776746,0.02867114093959744,0.08514223411636435,0.13419640771261898,-0.23248104638003386,-0.09444394215842622,-0.02034020166781969,12407613384617.85,1.3745369780697176
2023-04-13,1522.52,1536.31,1520.82,1536.31,290024070,16335802915438,1812394247092205,0.002342241244323695,0.047781756180733215,0.09030069478450331,0.1321773952689058,-0.23068333183106493,0.04841770622301422,-0.042153746746045884,12732318365729.45,1.2830187281059322
2023-04-14,1548.19,1549.93,1535.32,1540.68,328478394,14584119416241,1820256759198430,0.00284447800248655,0.03176293319939738,0.07988308766322527,0.12867643217075087,-0.22849502749151218,0.13259011226206163,-0.10722971550676508,12921404465977.6,1.128679119567952
2023-04-17,1541.07,1544.07,1533.79,1542.56,315533323,13788347460874,1824195798347895,0.0012202404133239142,0.021177436331980548,0.08883257688588353,0.1226116842695614,-0.22755360594497698,-0.03940920083772692,-0.05456427862767099,13202260975519.95,1.0443928874335078
2023-04-18,1547.0,1547.08,1531.14,1541.17,322579105,15618574725019,1821303371410355,-0.0009010994710091369,0.006688744749923314,0.08485731581985334,0.12390057889592684,-0.2282496569820428,0.022329755643590188,0.13273724565895062,13614200085326.15,1.1472267652253203
2023-04-19,1540.0,1546.93,1539.13,1541.42,253531699,12365779403185,1823335261084525,0.00016221442151098664,0.005676183516885036,0.07191933240611958,0.12077215390525622,-0.22812446794659935,-0.2140479805720833,-0.20826454264251326,13814291857624.5,0.8951439227310066
2023-04-20,1534.51,1539.77,1527.21,1533.24,255601257,12132013637171,1812478700972600,-0.005306795033151346,-0.0019982946150191028,0.06105840097992399,0.12458895872956542,-0.23222065318631135,0.008162916148800825,-0.018904248441775517,13789534838902.65,0.879798613869447
2023-04-21,1530.59,1533.07,1517.58,1522.99,226794295,11457845709157,1797652333425240,-0.006685189533275904,-0.011481943038138986,0.05708138122505635,0.12762335456022733,-0.23735340363949564,-0.11270273995561764,-0.05556933483394977,13795934010668.1,0.8305233774166283
2023-04-24,1518.55,1520.35,1509.12,1511.7,215827756,10380166984846,1785590279112930,-0.007413049330593058,-0.020005704802406377,0.053405432525469365,0.13061370437983655,-0.24300694048012494,-0.04835456288704265,-0.09405596406746253,13787127187771.1,0.752888317013061
2023-04-25,1516.47,1517.22,1481.36,1491.71,260138373,13118687173566,1763688867027820,-0.01322352318581732,-0.03209250115172246,0.02868038507158044,0.1385800000165533,-0.25301705575418887,0.2053054612679195,0.26382236362073597,13890049794582.2,0.9444665330633251
2023-04-26,1491.87,1498.18,1485.28,1488.14,224713242,10987985995077,1757008960898265,-0.0023932265654852403,-0.03456553048487754,0.022622009043306246,0.13899873213835037,-0.2548047551803222,-0.13617802937515877,-0.16241725641437188,13856033234783.6,0.7930109439614524
2023-04-27,1487.43,1500.93,1474.81,1498.29,208791918,11589265616869,1767985259901770,0.00682059483650721,-0.022794865774438455,0.025867676359627723,0.14020707640550406,-0.24972208034131538,-0.0708517391244794,0.054721549705414096,13759227905124.2,0.8422904029776944
2023-04-28,1510.41,1515.95,1496.36,1504.16,268267568,14392766450057,1774466474824245,0.003917799624905793,-0.0123638369260467,0.01715591801405214,0.13429338874661018,-0.24678264178910148,0.28485609294513026,0.24190495980239723,13703979753511.85,1.0502618005086177
2023-05-02,1507.44,1519.21,1506.17,1516.98,189581771,10223567009766,1788810797481225,0.008523029464950538,0.0034927564993054716,0.029410168019326166,0.1358673647894541,-0.2403629480515579,-0.29331088206681766,-0.2896732504316075,13547025058815.95,0.7546724808863364
2023-05-03,1506.44,1510.09,1500.18,1502.99,174782654,8926177695038,1772280081873740,-0.009222270563883472,0.0075617915010290915,0.01591131839534965,0.1406609593641593,-0.2473685264749772,-0.07806191978236132,-0.12690182531093863,13276577218065.75,0.6723252197028569
2023-05-04,1499.78,1503.55,1493.33,1502.83,163803933,8288346081780,1774170684715210,-0.00010645446742829634,0.00987138306879709,0.008610738255033556,0.1386910752902244,-0.24744864745766115,-0.0628135615791714,-0.07145629798660247,13127730251304.7,0.6313616994800958
2023-05-08,1516.3,1518.63,1510.31,1511.64,160233853,8957231509529,1782118659571715,0.005862273177937638,0.008910157579640865,0.03095652173913055,0.12544760097181853,-0.24303698584863143,-0.02179483687977135,0.08070191822942685,12958712182625.55,0.6912130914936475
2023-05-09,1510.19,1511.67,1500.09,1506.97,147917222,8724608749081,1776741314415235,-0.003089359900505406,0.0018681523242207732,0.009188012723924333,0.10930104828053042,-0.24537551703071636,-0.07686659697311282,-0.02597038607303248,12725754930773.7,0.6855867330890492
2023-05-10,1505.05,1505.6,1490.98,1495.78,158284018,7865640969969,1763561651847500,-0.0074254961943502895,-0.013975134807314604,-0.009791006044076012,0.10438322180475365,-0.2509789782571683,0.07008511828325159,-0.09845344402434997,12210023663692.75,0.6441953911488283
2023-05-11,1502.0,1507.33,1490.88,1491.01,154110841,8758910552381,1758613877169415,-0.0031889716402144774,-0.007970778248690968,-0.026075653361029016,0.09071203588483924,-0.2533675850534307,-0.026365119187206854,0.11356602542914196,11777528073089.7,0.7436968520070104
2023-05-12,1489.26,1491.89,1481.34,1483.84,151510238,7999740871761,1749678623614840,-0.004808820866392671,-0.012636159778551148,-0.03189101727647592,0.09103110124264632,-0.2569580065899508,-0.016874886822530577,-0.08667398486146538,11324778946340.25,0.7063926730637176
2023-05-15,1480.65,1486.59,1472.55,1486.33,131620835,7323186288466,1752220806339645,0.0016780784990295672,-0.01674340451430245,-0.032532496696630275,0.09067912076420545,-0.2557111237969334,-0.13127431692107827,-0.08457206228807113,10874148114991.65,0.673449194458726
2023-05-16,1498.41,1501.5,1488.77,1492.21,143912116,8041384185565,1757457485674795,0.0039560528281068486,-0.009794488277802493,-0.0314601344860711,0.09148992138043198,-0.25276667768330174,0.09338400717485196,0.09807177761272579,10547011353457.85,0.7624324954318574
2023-05-17,1493.06,1503.29,1489.96,1500.59,148481744,7242319371847,1767241010063310,0.005615831551859296,0.0032157135407613335,-0.027208017840472998,0.09455420481736809,-0.24857034121523502,0.031752906753174326,-0.09936906324565276,10219709949006.5,0.7086619295443953
2023-05-18,1511.83,1513.97,1504.84,1513.38,164690051,7200788559083,1781168477112990,0.00852331416309604,0.015003252828619695,-0.018031755095154978,0.10086972716034297,-0.24216567016194446,0.10916026821452207,-0.005734463040313109,9798820640709.7,0.7348627781966901
2023-05-19,1526.14,1533.23,1522.58,1533.13,235639802,9683588255981,1800858234625870,0.01305025836207685,0.03321786715548858,-0.005378157802545691,0.11237158809714713,-0.23227573636190646,0.43080775413689065,0.34479552850725237,9664711083349.5,1.0019532060988374
2023-05-22,1533.74,1549.59,1529.2,1544.06,170189120,7987199833562,1815202229413715,0.007129206264308907,0.038840634314048605,0.007056951292687241,0.11360672065649083,-0.22680247173231582,-0.2777573289592222,-0.17518180013191265,9457470393169.05,0.8445387087154934
2023-05-23,1548.54,1555.36,1544.97,1548.82,138425888,7211082246432,1821657649123175,0.003082781757185682,0.03793701958839568,0.016960058831640312,0.11081101186007368,-0.22441887249747117,-0.1866349153224366,-0.09717017268915384,9245132220032.8,0.7799869244494608
2023-05-24,1541.15,1548.76,1539.95,1544.78,141912167,6359423936271,1817522056157270,-0.0026084373910461034,0.029448416955997425,0.021882648673678506,0.10730793260945373,-0.2264419273102385,0.025185166231333822,-0.11810409048966197,9044095067604.05,0.7031575728400353
2023-05-25,1550.51,1552.08,1536.26,1537.88,156819503,7557193728007,1806915691005595,-0.004466655446082823,0.016188928094728272,0.030951056170435365,0.09567102031858522,-0.22989714468847955,0.10504621495914446,0.1883456432121966,8766020395326.1,0.8621008607322399
2023-05-26,1544.78,1551.04,1540.51,1544.77,165598193,8092430333562,1812252898152485,0.00448019351314799,0.0075923111543052535,0.03805421532920272,0.09502964972181072,-0.22644693487165624,0.055979580550003405,0.07082478295764871,8621242612250.35,0.9386617100953714
2023-05-30,1560.48,1565.85,1556.54,1565.25,180301720,10343528545831,1832330458424785,0.013257637059238547,0.013723559965286292,0.04469094768035564,0.10195726406383554,-0.21619144908812304,0.08879038311728449,0.2781733199398637,8558955758698.45,1.2085035648558986
2023-05-31,1565.54,1570.72,1556.01,1556.21,253098156,14130541568765,1824886461225075,-0.005775435233988158,0.004771374336591805,0.0346040314860121,0.10554397594452757,-0.22071828460976073,0.40374787328706563,0.3661239011575379,8545844514633.85,1.6534985564701008
2023-06-01,1552.98,1559.22,1549.53,1553.72,146798432,7997915853783,1822876829527670,-0.0016000411255550073,0.005787231838837892,0.024219172302864855,0.10297975265192029,-0.22196516740277816,-0.4199940674399856,-0.4339979246469877,8434561956834.7,0.948231324248217
2023-06-02,1564.57,1573.78,1562.83,1573.77,144095105,8219458856982,1846260248243020,0.01290451303967255,0.02333732150752965,0.04709279502857644,0.10318122812274333,-0.21192500676020798,-0.01841523075668816,0.02770009178006183,8399226014931.9,0.9785971757837787
2023-06-05,1583.59,1583.92,1574.29,1578.02,163671069,7409928893622,1853229079163345,0.002700521677246437,0.021524239854476823,0.05003227244598518,0.10278477322765289,-0.20979679315766808,0.13585446917159327,-0.09848944771739399,8355305155524.0,0.8868531736058763
2023-06-07,1581.81,1586.7,1577.15,1578.22,168582745,9654639386916,1854771714868140,0.00012674110594290688,0.008286216259383528,0.044044878410203436,0.10228471050579735,-0.20969664192931325,0.030009433127121676,0.3029327980766596,8390175549393.35,1.150707673525863
2023-06-08,1573.44,1576.74,1565.44,1575.97,206050180,11023561867939,1852661948268495,-0.0014256567525440245,0.012697515116854463,0.045787241949076574,0.10131445543031956,-0.21082334324830498,0.22224952500328543,0.1417890846216554,8505123205336.25,1.2961084280381314
2023-06-09,1583.77,1597.21,1579.48,1594.34,193542332,10947564945450,1893080544096060,0.01165631325469385,0.0261437067167829,0.06589204294749229,0.09974879874894979,-0.20162445292391518,-0.06070292197754934,-0.006894044175506431,8659219404110.3,1.264266954623356
2023-06-12,1598.25,1601.04,1581.98,1585.81,181318837,8942478797158,1883929614143540,-0.005350176248478999,0.007650419057422697,0.06358106250125761,0.10186152824338016,-0.205895902813248,-0.06315670000297402,-0.1831536198490742,8668397816349.15,1.0316184128388657
2023-06-13,1597.06,1601.1,1591.37,1597.13,184296530,10710768735973,1897994798346270,0.007138307867903482,0.012110112672843343,0.07634920207030427,0.09831483739115406,-0.20022734328836533,0.016422413960221816,0.19774046759573838,8803949209559.75,1.2165868385908831
2023-06-14,1597.79,1599.79,1579.55,1583.47,218955017,13827240258812,1880897823376520,-0.00855284165972714,0.0033265324226026127,0.06535560743576463,0.1073982904876768,-0.20706767218499933,0.18805827217690974,0.2909661854962915,9129151908077.05,1.5146248411726284
2023-06-15,1590.41,1593.7,1574.82,1579.47,198429151,10993767720384,1875852304970900,-0.0025260977473523516,0.002220854457889443,0.058477024011365675,0.1092358317048218,-0.20907069675209566,-0.09374467085173022,-0.20491959967371276,9276771084818.0,1.1850855884948988
2023-06-16,1588.29,1590.23,1579.63,1590.23,228223471,11189469299570,1889279765334840,0.006812411758374548,-0.0025778692123386016,0.05973650364190086,0.10971657016413314,-0.20368256066660662,0.15015092212937997,0.01780113825973806,9474128581204.15,1.1810552499539575
2023-06-19,1587.42,1588.18,1577.54,1583.15,199019123,10004920655796,1883888303670100,-0.004452186161750138,-0.0016773762304436168,0.04610210257833458,0.11060375025516232,-0.207227914150367,-0.1279638236682501,-0.10586280832992867,9614335186039.8,1.0406253227288493
2023-06-20,1577.34,1582.37,1574.36,1579.5,251264737,10615141059977,1879441864912110,-0.0023055301140132434,-0.011038550399779634,0.030245315139616258,0.10400392642201312,-0.20905567406784242,0.26251554731250626,0.0609920283403238,9660912826239.6,1.098772057144089
2023-06-21,1574.98,1577.8,1561.52,1563.54,203770047,9924582276066,1861446858432700,-0.010104463437796807,-0.01258628202618306,0.0126160900483141,0.10950249720220781,-0.21704774209055677,-0.1890225049764942,-0.06505413164170393,9757781948364.8,1.0170940823010655
2023-06-22,1558.25,1573.0,1557.95,1570.47,184072989,8493820072495,1868725696183010,0.004432249894470219,-0.005698113924291093,0.013978383543600925,0.11000382572325798,-0.21357750202806236,-0.09666316659386154,-0.14416346842339234,9821918839667.95,0.8647821480860609
2023-06-23,1575.43,1576.32,1557.84,1559.04,158282391,7583130182033,1852778017861950,-0.007278075989990307,-0.019613515026128292,0.009231087921904635,0.11308189978626267,-0.21930114472854012,-0.14011071445142886,-0.10721793994801343,9883104151956.05,0.7672822288867771
2023-06-26,1558.63,1569.42,1555.3,1567.28,158625642,7845188908369,1862025033455700,0.005285303776683126,-0.010024318605312277,0.019117226311545776,0.1127175178878789,-0.21517491412032175,0.002168598779885844,0.034558120465465025,9897503910974.15,0.7926431733631764
2023-06-27,1566.93,1566.99,1556.98,1565.08,178494742,8834490387149,1859000374456110,-0.0014037057832678723,-0.009129471351693619,0.013147588314117886,0.11222198774084559,-0.21627657763222474,0.12525780667920006,0.12610295180077102,9934606913653.5,0.8892642118539619
2023-06-28,1570.78,1571.82,1552.19,1555.56,166436171,8629457145950,1846051804482795,-0.006082756153040103,-0.005103802908783872,-0.006190704360325872,0.10417568297034036,-0.22104377610191395,-0.06755700960647903,-0.02320827033750006,9848903343659.45,0.8761845704888039
2023-06-29,1556.04,1563.87,1546.66,1546.66,176999408,8416160469122,1835512405372405,-0.005721412224536371,-0.01516106643234183,-0.006136703915281316,0.10413812432320087,-0.22550050576370317,0.06346719548120339,-0.024717276326947757,9563184288677.3,0.8800583796222181
2023-06-30,1552.07,1560.17,1540.32,1555.68,167730507,8054259009816,1847525354306860,0.005831921689317676,-0.0021551724137930384,0.0012614885564967704,0.10621632065773602,-0.22098368536490098,-0.05236684746425824,-0.043000779349892104,9566001446478.95,0.8419671536617432
