STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_NAME1,ITEM_CODE2,ITEM_NAME2,ITEM_CODE3,ITEM_NAME3,ITEM_CODE4,ITEM_NAME4,UNIT_NAME,WGT,TIME,DATA_VALUE
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180820,1123.1
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180821,1118.4
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180822,1118.9
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180823,1121.4
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180824,1118.9
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180827,1113.8
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180828,1110
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180829,1110.2
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180830,1108.6
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180831,1112.9
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180903,1110.3
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180904,1114.9
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180905,1121.5
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180906,1124
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180907,1122.8
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",0000003,원/달러(종가 15:30),,,,,,,원,,20180910,1128.4
