date,ticker,index_code,index_name,member_count
2020-10-30,180640,5300,KRX 300,302
2020-10-30,271560,5300,KRX 300,302
2020-10-30,011780,5300,KRX 300,302
2020-10-30,285130,5300,KRX 300,302
2020-10-30,139480,5300,KRX 300,302
2020-10-30,161390,5300,KRX 300,302
2020-10-30,000100,5300,KRX 300,302
2020-10-30,068760,5300,KRX 300,302
2020-10-30,071050,5300,KRX 300,302
2020-10-30,004020,5300,KRX 300,302
2020-10-30,011070,5300,KRX 300,302
2020-10-30,000120,5300,KRX 300,302
2020-10-30,008930,5300,KRX 300,302
2020-10-30,034020,5300,KRX 300,302
2020-10-30,006280,5300,KRX 300,302
2020-10-30,003490,5300,KRX 300,302
2020-10-30,002790,5300,KRX 300,302
2020-10-30,267250,5300,KRX 300,302
2020-10-30,000720,5300,KRX 300,302
2020-10-30,029780,5300,KRX 300,302
2020-10-30,010140,5300,KRX 300,302
2020-10-30,012750,5300,KRX 300,302
2020-10-30,128940,5300,KRX 300,302
2020-10-30,005830,5300,KRX 300,302
2020-10-30,078930,5300,KRX 300,302
2020-10-30,241560,5300,KRX 300,302
2020-10-30,012510,5300,KRX 300,302
2020-10-30,016360,5300,KRX 300,302
2020-10-30,026960,5300,KRX 300,302
2020-10-30,035760,5300,KRX 300,302
2020-10-30,004990,5300,KRX 300,302
2020-10-30,008770,5300,KRX 300,302
2020-10-30,011790,5300,KRX 300,302
2020-10-30,003410,5300,KRX 300,302
2020-10-30,095700,5300,KRX 300,302
2020-10-30,145020,5300,KRX 300,302
2020-10-30,247540,5300,KRX 300,302
2020-10-30,005940,5300,KRX 300,302
2020-10-30,000210,5300,KRX 300,302
2020-10-30,263750,5300,KRX 300,302
2020-10-30,036460,5300,KRX 300,302
2020-10-30,007070,5300,KRX 300,302
2020-10-30,032500,5300,KRX 300,302
2020-10-30,023530,5300,KRX 300,302
2020-10-30,028050,5300,KRX 300,302
2020-10-30,030000,5300,KRX 300,302
2020-10-30,000080,5300,KRX 300,302
2020-10-30,042660,5300,KRX 300,302
2020-10-30,081660,5300,KRX 300,302
2020-10-30,036490,5300,KRX 300,302
2020-10-30,039490,5300,KRX 300,302
2020-10-30,009240,5300,KRX 300,302
2020-10-30,253450,5300,KRX 300,302
2020-10-30,008560,5300,KRX 300,302
2020-10-30,006360,5300,KRX 300,302
2020-10-30,001040,5300,KRX 300,302
2020-10-30,282330,5300,KRX 300,302
2020-10-30,004170,5300,KRX 300,302
2020-10-30,001450,5300,KRX 300,302
2020-10-30,047810,5300,KRX 300,302
2020-10-30,020150,5300,KRX 300,302
2020-10-30,007310,5300,KRX 300,302
2020-10-30,058470,5300,KRX 300,302
2020-10-30,028670,5300,KRX 300,302
2020-10-30,138930,5300,KRX 300,302
2020-10-30,042670,5300,KRX 300,302
2020-10-30,004370,5300,KRX 300,302
2020-10-30,357780,5300,KRX 300,302
2020-10-30,000880,5300,KRX 300,302
2020-10-30,112610,5300,KRX 300,302
2020-10-30,185750,5300,KRX 300,302
2020-10-30,204320,5300,KRX 300,302
2020-10-30,014680,5300,KRX 300,302
2020-10-30,047050,5300,KRX 300,302
2020-10-30,064350,5300,KRX 300,302
2020-10-30,006260,5300,KRX 300,302
2020-10-30,240810,5300,KRX 300,302
2020-10-30,268600,5300,KRX 300,302
2020-10-30,000060,5300,KRX 300,302
2020-10-30,004800,5300,KRX 300,302
2020-10-30,060250,5300,KRX 300,302
2020-10-30,009420,5300,KRX 300,302
2020-10-30,010060,5300,KRX 300,302
2020-10-30,010120,5300,KRX 300,302
2020-10-30,017800,5300,KRX 300,302
2020-10-30,005290,5300,KRX 300,302
2020-10-30,007700,5300,KRX 300,302
2020-10-30,140410,5300,KRX 300,302
2020-10-30,200130,5300,KRX 300,302
2020-10-30,278280,5300,KRX 300,302
2020-10-30,000990,5300,KRX 300,302
2020-10-30,003000,5300,KRX 300,302
2020-10-30,078340,5300,KRX 300,302
2020-10-30,181710,5300,KRX 300,302
2020-10-30,007570,5300,KRX 300,302
2020-10-30,012450,5300,KRX 300,302
2020-10-30,069960,5300,KRX 300,302
2020-10-30,088350,5300,KRX 300,302
2020-10-30,111770,5300,KRX 300,302
2020-10-30,138040,5300,KRX 300,302
2020-10-30,056190,5300,KRX 300,302
2020-10-30,141080,5300,KRX 300,302
2020-10-30,002380,5300,KRX 300,302
2020-10-30,003090,5300,KRX 300,302
2020-10-30,003520,5300,KRX 300,302
2020-10-30,004000,5300,KRX 300,302
2020-10-30,006650,5300,KRX 300,302
2020-10-30,294870,5300,KRX 300,302
2020-10-30,000250,5300,KRX 300,302
2020-10-30,030190,5300,KRX 300,302
2020-10-30,034230,5300,KRX 300,302
2020-10-30,039200,5300,KRX 300,302
2020-10-30,067630,5300,KRX 300,302
2020-10-30,069080,5300,KRX 300,302
2020-10-30,086900,5300,KRX 300,302
2020-10-30,237690,5300,KRX 300,302
2020-10-30,298380,5300,KRX 300,302
2020-10-30,001740,5300,KRX 300,302
2020-10-30,006120,5300,KRX 300,302
2020-10-30,010620,5300,KRX 300,302
2020-10-30,010780,5300,KRX 300,302
2020-10-30,011210,5300,KRX 300,302
2020-10-30,047040,5300,KRX 300,302
2020-10-30,051600,5300,KRX 300,302
2020-10-30,192080,5300,KRX 300,302
2020-10-30,214320,5300,KRX 300,302
2020-10-30,035900,5300,KRX 300,302
2020-10-30,336370,5300,KRX 300,302
2020-10-30,046890,5300,KRX 300,302
2020-10-30,064760,5300,KRX 300,302
2020-10-30,066970,5300,KRX 300,302
2020-10-30,086450,5300,KRX 300,302
2020-10-30,098460,5300,KRX 300,302
2020-10-30,005250,5300,KRX 300,302
2020-10-30,005690,5300,KRX 300,302
2020-10-30,018670,5300,KRX 300,302
2020-10-30,031430,5300,KRX 300,302
2020-10-30,032350,5300,KRX 300,302
2020-10-30,069620,5300,KRX 300,302
2020-10-30,120110,5300,KRX 300,302
2020-10-30,139130,5300,KRX 300,302
2020-10-30,161890,5300,KRX 300,302
2020-10-30,175330,5300,KRX 300,302
2020-10-30,192820,5300,KRX 300,302
2020-10-30,039030,5300,KRX 300,302
2020-10-30,028150,5300,KRX 300,302
2020-10-30,036540,5300,KRX 300,302
2020-10-30,085660,5300,KRX 300,302
2020-10-30,086520,5300,KRX 300,302
2020-10-30,178920,5300,KRX 300,302
2020-10-30,218410,5300,KRX 300,302
2020-10-30,284740,5300,KRX 300,302
2020-10-30,003690,5300,KRX 300,302
2020-10-30,023590,5300,KRX 300,302
2020-10-30,057050,5300,KRX 300,302
2020-10-30,069260,5300,KRX 300,302
2020-10-30,093370,5300,KRX 300,302
2020-10-30,001680,5300,KRX 300,302
2020-10-30,025980,5300,KRX 300,302
2020-10-30,363280,5300,KRX 300,302
2020-10-30,041960,5300,KRX 300,302
2020-10-30,067160,5300,KRX 300,302
2020-10-30,083790,5300,KRX 300,302
2020-10-30,090460,5300,KRX 300,302
2020-10-30,108320,5300,KRX 300,302
2020-10-30,112040,5300,KRX 300,302
2020-10-30,115450,5300,KRX 300,302
2020-10-30,122870,5300,KRX 300,302
2020-10-30,183490,5300,KRX 300,302
2020-10-30,213420,5300,KRX 300,302
2020-10-30,230360,5300,KRX 300,302
2020-10-30,000150,5300,KRX 300,302
2020-10-30,001800,5300,KRX 300,302
2020-10-30,003230,5300,KRX 300,302
2020-10-30,003240,5300,KRX 300,302
2020-10-30,003540,5300,KRX 300,302
2020-10-30,003850,5300,KRX 300,302
2020-10-30,005300,5300,KRX 300,302
2020-10-30,005440,5300,KRX 300,302
2020-10-30,009450,5300,KRX 300,302
2020-10-30,020000,5300,KRX 300,302
2020-10-30,034310,5300,KRX 300,302
2020-10-30,064960,5300,KRX 300,302
2020-10-30,071840,5300,KRX 300,302
2020-10-30,079160,5300,KRX 300,302
2020-10-30,103140,5300,KRX 300,302
2020-10-30,105630,5300,KRX 300,302
2020-10-30,114090,5300,KRX 300,302
2020-10-30,170900,5300,KRX 300,302
2020-10-30,241590,5300,KRX 300,302
2020-10-30,041510,5300,KRX 300,302
2020-10-30,003380,5300,KRX 300,302
2020-10-30,298020,5300,KRX 300,302
2020-10-30,033640,5300,KRX 300,302
2020-10-30,035600,5300,KRX 300,302
2020-10-30,048260,5300,KRX 300,302
2020-10-30,053800,5300,KRX 300,302
2020-10-30,058820,5300,KRX 300,302
2020-10-30,078130,5300,KRX 300,302
2020-10-30,091700,5300,KRX 300,302
2020-10-30,092040,5300,KRX 300,302
2020-10-30,097520,5300,KRX 300,302
2020-10-30,178320,5300,KRX 300,302
2020-10-30,214370,5300,KRX 300,302
2020-10-30,243070,5300,KRX 300,302
2020-10-30,267980,5300,KRX 300,302
2020-10-30,001060,5300,KRX 300,302
2020-10-30,001120,5300,KRX 300,302
2020-10-30,001230,5300,KRX 300,302
2020-10-30,001820,5300,KRX 300,302
2020-10-30,003470,5300,KRX 300,302
2020-10-30,005180,5300,KRX 300,302
2020-10-30,005610,5300,KRX 300,302
2020-10-30,012630,5300,KRX 300,302
2020-10-30,018250,5300,KRX 300,302
2020-10-30,039130,5300,KRX 300,302
2020-10-30,049770,5300,KRX 300,302
2020-10-30,052690,5300,KRX 300,302
2020-10-30,079550,5300,KRX 300,302
2020-10-30,108670,5300,KRX 300,302
2020-10-30,115390,5300,KRX 300,302
2020-10-30,007390,5300,KRX 300,302
2020-10-30,029960,5300,KRX 300,302
2020-10-30,267270,5300,KRX 300,302
2020-10-30,033290,5300,KRX 300,302
2020-10-30,036830,5300,KRX 300,302
2020-10-30,039840,5300,KRX 300,302
2020-10-30,060720,5300,KRX 300,302
2020-10-30,078070,5300,KRX 300,302
2020-10-30,078160,5300,KRX 300,302
2020-10-30,084990,5300,KRX 300,302
2020-10-30,095610,5300,KRX 300,302
2020-10-30,200230,5300,KRX 300,302
2020-10-30,263050,5300,KRX 300,302
2020-10-30,272290,5300,KRX 300,302
2020-10-30,001630,5300,KRX 300,302
2020-10-30,005880,5300,KRX 300,302
2020-10-30,006060,5300,KRX 300,302
2020-10-30,009410,5300,KRX 300,302
2020-10-30,034830,5300,KRX 300,302
2020-10-30,036420,5300,KRX 300,302
2020-10-30,071320,5300,KRX 300,302
2020-10-30,089590,5300,KRX 300,302
2020-10-30,093050,5300,KRX 300,302
2020-10-30,145720,5300,KRX 300,302
2020-10-30,031390,5300,KRX 300,302
2020-10-30,038540,5300,KRX 300,302
2020-10-30,033180,5300,KRX 300,302
2020-10-30,002270,5300,KRX 300,302
2020-11-30,005930,5300,KRX 300,302
2020-11-30,000660,5300,KRX 300,302
2020-11-30,051910,5300,KRX 300,302
2020-11-30,207940,5300,KRX 300,302
2020-11-30,068270,5300,KRX 300,302
2020-11-30,035420,5300,KRX 300,302
2020-11-30,005380,5300,KRX 300,302
2020-11-30,006400,5300,KRX 300,302
2020-11-30,035720,5300,KRX 300,302
2020-11-30,051900,5300,KRX 300,302
2020-11-30,000270,5300,KRX 300,302
2020-11-30,012330,5300,KRX 300,302
2020-11-30,028260,5300,KRX 300,302
2020-11-30,005490,5300,KRX 300,302
2020-11-30,017670,5300,KRX 300,302
2020-11-30,105560,5300,KRX 300,302
2020-11-30,091990,5300,KRX 300,302
2020-11-30,036570,5300,KRX 300,302
2020-11-30,055550,5300,KRX 300,302
2020-11-30,096770,5300,KRX 300,302
2020-11-30,034730,5300,KRX 300,302
2020-11-30,032830,5300,KRX 300,302
2020-11-30,066570,5300,KRX 300,302
2020-11-30,015760,5300,KRX 300,302
2020-11-30,018260,5300,KRX 300,302
2020-11-30,003550,5300,KRX 300,302
2020-11-30,009150,5300,KRX 300,302
2020-11-30,033780,5300,KRX 300,302
2020-11-30,251270,5300,KRX 300,302
2020-11-30,090430,5300,KRX 300,302
2020-11-30,086790,5300,KRX 300,302
2020-11-30,011170,5300,KRX 300,302
2020-11-30,000810,5300,KRX 300,302
2020-11-30,018880,5300,KRX 300,302
2020-11-30,010950,5300,KRX 300,302
2020-11-30,009830,5300,KRX 300,302
2020-11-30,009540,5300,KRX 300,302
2020-11-30,010130,5300,KRX 300,302
2020-11-30,316140,5300,KRX 300,302
2020-11-30,019170,5300,KRX 300,302
2020-11-30,024110,5300,KRX 300,302
2020-11-30,068760,5300,KRX 300,302
2020-11-30,086280,5300,KRX 300,302
2020-11-30,030200,5300,KRX 300,302
2020-11-30,006800,5300,KRX 300,302
2020-11-30,034220,5300,KRX 300,302
2020-11-30,003670,5300,KRX 300,302
2020-11-30,097950,5300,KRX 300,302
2020-11-30,032640,5300,KRX 300,302
2020-11-30,021240,5300,KRX 300,302
2020-11-30,285130,5300,KRX 300,302
2020-11-30,028300,5300,KRX 300,302
2020-11-30,096530,5300,KRX 300,302
2020-11-30,035250,5300,KRX 300,302
2020-11-30,271560,5300,KRX 300,302
2020-11-30,008930,5300,KRX 300,302
2020-11-30,196170,5300,KRX 300,302
2020-11-30,180640,5300,KRX 300,302
2020-11-30,267250,5300,KRX 300,302
2020-11-30,010140,5300,KRX 300,302
2020-11-30,139480,5300,KRX 300,302
2020-11-30,000100,5300,KRX 300,302
2020-11-30,002790,5300,KRX 300,302
2020-11-30,003490,5300,KRX 300,302
2020-11-30,011780,5300,KRX 300,302
2020-11-30,034020,5300,KRX 300,302
2020-11-30,006280,5300,KRX 300,302
2020-11-30,128940,5300,KRX 300,302
2020-11-30,004020,5300,KRX 300,302
2020-11-30,071050,5300,KRX 300,302
2020-11-30,161390,5300,KRX 300,302
2020-11-30,000120,5300,KRX 300,302
2020-11-30,029780,5300,KRX 300,302
2020-11-30,011070,5300,KRX 300,302
2020-11-30,004990,5300,KRX 300,302
2020-11-30,000720,5300,KRX 300,302
2020-11-30,016360,5300,KRX 300,302
2020-11-30,026960,5300,KRX 300,302
2020-11-30,011790,5300,KRX 300,302
2020-11-30,012510,5300,KRX 300,302
2020-11-30,078930,5300,KRX 300,302
2020-11-30,008770,5300,KRX 300,302
2020-11-30,247540,5300,KRX 300,302
2020-11-30,005830,5300,KRX 300,302
2020-11-30,095700,5300,KRX 300,302
2020-11-30,241560,5300,KRX 300,302
2020-11-30,005940,5300,KRX 300,302
2020-11-30,012750,5300,KRX 300,302
2020-11-30,023530,5300,KRX 300,302
2020-11-30,042660,5300,KRX 300,302
2020-11-30,003410,5300,KRX 300,302
2020-11-30,035760,5300,KRX 300,302
2020-11-30,000210,5300,KRX 300,302
2020-11-30,032500,5300,KRX 300,302
2020-11-30,028050,5300,KRX 300,302
2020-11-30,036460,5300,KRX 300,302
2020-11-30,263750,5300,KRX 300,302
2020-11-30,036490,5300,KRX 300,302
2020-11-30,039490,5300,KRX 300,302
2020-11-30,081660,5300,KRX 300,302
2020-11-30,145020,5300,KRX 300,302
2020-11-30,008560,5300,KRX 300,302
2020-11-30,007070,5300,KRX 300,302
2020-11-30,006360,5300,KRX 300,302
2020-11-30,204320,5300,KRX 300,302
2020-11-30,028670,5300,KRX 300,302
2020-11-30,030000,5300,KRX 300,302
2020-11-30,009240,5300,KRX 300,302
2020-11-30,253450,5300,KRX 300,302
2020-11-30,001040,5300,KRX 300,302
2020-11-30,004170,5300,KRX 300,302
2020-11-30,047810,5300,KRX 300,302
2020-11-30,282330,5300,KRX 300,302
2020-11-30,000080,5300,KRX 300,302
2020-11-30,112610,5300,KRX 300,302
2020-11-30,020150,5300,KRX 300,302
2020-11-30,240810,5300,KRX 300,302
2020-11-30,357780,5300,KRX 300,302
2020-11-30,007310,5300,KRX 300,302
2020-11-30,001450,5300,KRX 300,302
2020-11-30,006260,5300,KRX 300,302
2020-11-30,000880,5300,KRX 300,302
2020-11-30,185750,5300,KRX 300,302
2020-11-30,009420,5300,KRX 300,302
2020-11-30,010620,5300,KRX 300,302
2020-11-30,014680,5300,KRX 300,302
2020-11-30,278280,5300,KRX 300,302
2020-11-30,088350,5300,KRX 300,302
2020-11-30,138930,5300,KRX 300,302
2020-11-30,039200,5300,KRX 300,302
2020-11-30,058470,5300,KRX 300,302
2020-11-30,042670,5300,KRX 300,302
2020-11-30,010060,5300,KRX 300,302
2020-11-30,010120,5300,KRX 300,302
2020-11-30,017800,5300,KRX 300,302
2020-11-30,047050,5300,KRX 300,302
2020-11-30,064350,5300,KRX 300,302
2020-11-30,005250,5300,KRX 300,302
2020-11-30,078340,5300,KRX 300,302
2020-11-30,000060,5300,KRX 300,302
2020-11-30,003000,5300,KRX 300,302
2020-11-30,004370,5300,KRX 300,302
2020-11-30,004800,5300,KRX 300,302
2020-11-30,069960,5300,KRX 300,302
2020-11-30,181710,5300,KRX 300,302
2020-11-30,336370,5300,KRX 300,302
2020-11-30,047040,5300,KRX 300,302
2020-11-30,005290,5300,KRX 300,302
2020-11-30,060250,5300,KRX 300,302
2020-11-30,140410,5300,KRX 300,302
2020-11-30,006650,5300,KRX 300,302
2020-11-30,237690,5300,KRX 300,302
2020-11-30,268600,5300,KRX 300,302
2020-11-30,000990,5300,KRX 300,302
2020-11-30,002380,5300,KRX 300,302
2020-11-30,003090,5300,KRX 300,302
2020-11-30,003520,5300,KRX 300,302
2020-11-30,200130,5300,KRX 300,302
2020-11-30,000250,5300,KRX 300,302
2020-11-30,030190,5300,KRX 300,302
2020-11-30,034230,5300,KRX 300,302
2020-11-30,035900,5300,KRX 300,302
2020-11-30,039030,5300,KRX 300,302
2020-11-30,056190,5300,KRX 300,302
2020-11-30,066970,5300,KRX 300,302
2020-11-30,086900,5300,KRX 300,302
2020-11-30,098460,5300,KRX 300,302
2020-11-30,141080,5300,KRX 300,302
2020-11-30,298380,5300,KRX 300,302
2020-11-30,004000,5300,KRX 300,302
2020-11-30,006120,5300,KRX 300,302
2020-11-30,007700,5300,KRX 300,302
2020-11-30,010780,5300,KRX 300,302
2020-11-30,011210,5300,KRX 300,302
2020-11-30,012450,5300,KRX 300,302
2020-11-30,051600,5300,KRX 300,302
2020-11-30,111770,5300,KRX 300,302
2020-11-30,138040,5300,KRX 300,302
2020-11-30,294870,5300,KRX 300,302
2020-11-30,046890,5300,KRX 300,302
2020-11-30,064760,5300,KRX 300,302
2020-11-30,067630,5300,KRX 300,302
2020-11-30,069080,5300,KRX 300,302
2020-11-30,086450,5300,KRX 300,302
2020-11-30,001740,5300,KRX 300,302
2020-11-30,214320,5300,KRX 300,302
2020-11-30,007570,5300,KRX 300,302
2020-11-30,031430,5300,KRX 300,302
2020-11-30,032350,5300,KRX 300,302
2020-11-30,069620,5300,KRX 300,302
2020-11-30,120110,5300,KRX 300,302
2020-11-30,139130,5300,KRX 300,302
2020-11-30,005690,5300,KRX 300,302
2020-11-30,085660,5300,KRX 300,302
2020-11-30,086520,5300,KRX 300,302
2020-11-30,178920,5300,KRX 300,302
2020-11-30,003690,5300,KRX 300,302
2020-11-30,003850,5300,KRX 300,302
2020-11-30,018670,5300,KRX 300,302
2020-11-30,192820,5300,KRX 300,302
2020-11-30,069260,5300,KRX 300,302
2020-11-30,114090,5300,KRX 300,302
2020-11-30,161890,5300,KRX 300,302
2020-11-30,175330,5300,KRX 300,302
2020-11-30,192080,5300,KRX 300,302
2020-11-30,023590,5300,KRX 300,302
2020-11-30,028150,5300,KRX 300,302
2020-11-30,363280,5300,KRX 300,302
2020-11-30,041960,5300,KRX 300,302
2020-11-30,108320,5300,KRX 300,302
2020-11-30,122870,5300,KRX 300,302
2020-11-30,178320,5300,KRX 300,302
2020-11-30,183490,5300,KRX 300,302
2020-11-30,213420,5300,KRX 300,302
2020-11-30,218410,5300,KRX 300,302
2020-11-30,230360,5300,KRX 300,302
2020-11-30,000150,5300,KRX 300,302
2020-11-30,001680,5300,KRX 300,302
2020-11-30,001800,5300,KRX 300,302
2020-11-30,003230,5300,KRX 300,302
2020-11-30,003240,5300,KRX 300,302
2020-11-30,005300,5300,KRX 300,302
2020-11-30,005440,5300,KRX 300,302
2020-11-30,057050,5300,KRX 300,302
2020-11-30,079160,5300,KRX 300,302
2020-11-30,093370,5300,KRX 300,302
2020-11-30,103140,5300,KRX 300,302
2020-11-30,241590,5300,KRX 300,302
2020-11-30,284740,5300,KRX 300,302
2020-11-30,298020,5300,KRX 300,302
2020-11-30,036540,5300,KRX 300,302
2020-11-30,003380,5300,KRX 300,302
2020-11-30,267270,5300,KRX 300,302
2020-11-30,025980,5300,KRX 300,302
2020-11-30,033640,5300,KRX 300,302
2020-11-30,041510,5300,KRX 300,302
2020-11-30,048260,5300,KRX 300,302
2020-11-30,053800,5300,KRX 300,302
2020-11-30,058820,5300,KRX 300,302
2020-11-30,067160,5300,KRX 300,302
2020-11-30,078130,5300,KRX 300,302
2020-11-30,083790,5300,KRX 300,302
2020-11-30,084990,5300,KRX 300,302
2020-11-30,090460,5300,KRX 300,302
2020-11-30,092040,5300,KRX 300,302
2020-11-30,097520,5300,KRX 300,302
2020-11-30,112040,5300,KRX 300,302
2020-11-30,115450,5300,KRX 300,302
2020-11-30,214370,5300,KRX 300,302
2020-11-30,243070,5300,KRX 300,302
2020-11-30,001060,5300,KRX 300,302
2020-11-30,001120,5300,KRX 300,302
2020-11-30,001230,5300,KRX 300,302
2020-11-30,001820,5300,KRX 300,302
2020-11-30,003470,5300,KRX 300,302
2020-11-30,003540,5300,KRX 300,302
2020-11-30,005610,5300,KRX 300,302
2020-11-30,005880,5300,KRX 300,302
2020-11-30,009450,5300,KRX 300,302
2020-11-30,012630,5300,KRX 300,302
2020-11-30,018250,5300,KRX 300,302
2020-11-30,020000,5300,KRX 300,302
2020-11-30,034310,5300,KRX 300,302
2020-11-30,039130,5300,KRX 300,302
2020-11-30,049770,5300,KRX 300,302
2020-11-30,052690,5300,KRX 300,302
2020-11-30,064960,5300,KRX 300,302
2020-11-30,071840,5300,KRX 300,302
2020-11-30,079550,5300,KRX 300,302
2020-11-30,089590,5300,KRX 300,302
2020-11-30,105630,5300,KRX 300,302
2020-11-30,108670,5300,KRX 300,302
2020-11-30,170900,5300,KRX 300,302
2020-11-30,007390,5300,KRX 300,302
2020-11-30,029960,5300,KRX 300,302
2020-11-30,145720,5300,KRX 300,302
2020-11-30,033290,5300,KRX 300,302
2020-11-30,035600,5300,KRX 300,302
2020-11-30,039840,5300,KRX 300,302
2020-11-30,060720,5300,KRX 300,302
2020-11-30,078070,5300,KRX 300,302
2020-11-30,078160,5300,KRX 300,302
2020-11-30,091700,5300,KRX 300,302
2020-11-30,095610,5300,KRX 300,302
2020-11-30,200230,5300,KRX 300,302
2020-11-30,263050,5300,KRX 300,302
2020-11-30,267980,5300,KRX 300,302
2020-11-30,272290,5300,KRX 300,302
2020-11-30,001630,5300,KRX 300,302
2020-11-30,005180,5300,KRX 300,302
2020-11-30,033180,5300,KRX 300,302
2020-11-30,034830,5300,KRX 300,302
2020-11-30,036420,5300,KRX 300,302
2020-11-30,071320,5300,KRX 300,302
2020-11-30,093050,5300,KRX 300,302
2020-11-30,115390,5300,KRX 300,302
2020-11-30,031390,5300,KRX 300,302
2020-11-30,036830,5300,KRX 300,302
2020-11-30,038540,5300,KRX 300,302
2020-11-30,009410,5300,KRX 300,302
2020-11-30,006060,5300,KRX 300,302
2020-11-30,002270,5300,KRX 300,302
2020-12-30,005930,5300,KRX 300,300
2020-12-30,000660,5300,KRX 300,300
2020-12-30,051910,5300,KRX 300,300
2020-12-30,207940,5300,KRX 300,300
2020-12-30,068270,5300,KRX 300,300
2020-12-30,035420,5300,KRX 300,300
2020-12-30,006400,5300,KRX 300,300
2020-12-30,005380,5300,KRX 300,300
2020-12-30,035720,5300,KRX 300,300
2020-12-30,028260,5300,KRX 300,300
2020-12-30,000270,5300,KRX 300,300
2020-12-30,051900,5300,KRX 300,300
2020-12-30,091990,5300,KRX 300,300
2020-12-30,012330,5300,KRX 300,300
2020-12-30,005490,5300,KRX 300,300
2020-12-30,066570,5300,KRX 300,300
2020-12-30,036570,5300,KRX 300,300
2020-12-30,017670,5300,KRX 300,300
2020-12-30,105560,5300,KRX 300,300
2020-12-30,015760,5300,KRX 300,300
2020-12-30,096770,5300,KRX 300,300
2020-12-30,034730,5300,KRX 300,300
2020-12-30,055550,5300,KRX 300,300
2020-12-30,032830,5300,KRX 300,300
2020-12-30,003550,5300,KRX 300,300
2020-12-30,018260,5300,KRX 300,300
2020-12-30,009150,5300,KRX 300,300
2020-12-30,090430,5300,KRX 300,300
2020-12-30,033780,5300,KRX 300,300
2020-12-30,251270,5300,KRX 300,300
2020-12-30,086790,5300,KRX 300,300
2020-12-30,011170,5300,KRX 300,300
2020-12-30,000810,5300,KRX 300,300
2020-12-30,018880,5300,KRX 300,300
2020-12-30,068760,5300,KRX 300,300
2020-12-30,010950,5300,KRX 300,300
2020-12-30,009540,5300,KRX 300,300
2020-12-30,010130,5300,KRX 300,300
2020-12-30,009830,5300,KRX 300,300
2020-12-30,316140,5300,KRX 300,300
2020-12-30,086280,5300,KRX 300,300
2020-12-30,034220,5300,KRX 300,300
2020-12-30,019170,5300,KRX 300,300
2020-12-30,024110,5300,KRX 300,300
2020-12-30,030200,5300,KRX 300,300
2020-12-30,003670,5300,KRX 300,300
2020-12-30,006800,5300,KRX 300,300
2020-12-30,352820,5300,KRX 300,300
2020-12-30,097950,5300,KRX 300,300
2020-12-30,021240,5300,KRX 300,300
2020-12-30,004020,5300,KRX 300,300
2020-12-30,096530,5300,KRX 300,300
2020-12-30,034020,5300,KRX 300,300
2020-12-30,032640,5300,KRX 300,300
2020-12-30,196170,5300,KRX 300,300
2020-12-30,161390,5300,KRX 300,300
2020-12-30,271560,5300,KRX 300,300
2020-12-30,035250,5300,KRX 300,300
2020-12-30,000100,5300,KRX 300,300
2020-12-30,008930,5300,KRX 300,300
2020-12-30,028300,5300,KRX 300,300
2020-12-30,006280,5300,KRX 300,300
2020-12-30,003490,5300,KRX 300,300
2020-12-30,267250,5300,KRX 300,300
2020-12-30,002790,5300,KRX 300,300
2020-12-30,285130,5300,KRX 300,300
2020-12-30,071050,5300,KRX 300,300
2020-12-30,128940,5300,KRX 300,300
2020-12-30,011780,5300,KRX 300,300
2020-12-30,011070,5300,KRX 300,300
2020-12-30,010140,5300,KRX 300,300
2020-12-30,139480,5300,KRX 300,300
2020-12-30,000720,5300,KRX 300,300
2020-12-30,180640,5300,KRX 300,300
2020-12-30,036490,5300,KRX 300,300
2020-12-30,029780,5300,KRX 300,300
2020-12-30,000120,5300,KRX 300,300
2020-12-30,247540,5300,KRX 300,300
2020-12-30,016360,5300,KRX 300,300
2020-12-30,011790,5300,KRX 300,300
2020-12-30,004990,5300,KRX 300,300
2020-12-30,078930,5300,KRX 300,300
2020-12-30,336260,5300,KRX 300,300
2020-12-30,026960,5300,KRX 300,300
2020-12-30,293490,5300,KRX 300,300
2020-12-30,003410,5300,KRX 300,300
2020-12-30,263750,5300,KRX 300,300
2020-12-30,032500,5300,KRX 300,300
2020-12-30,012750,5300,KRX 300,300
2020-12-30,008770,5300,KRX 300,300
2020-12-30,005940,5300,KRX 300,300
2020-12-30,112610,5300,KRX 300,300
2020-12-30,241560,5300,KRX 300,300
2020-12-30,035760,5300,KRX 300,300
2020-12-30,095700,5300,KRX 300,300
2020-12-30,005830,5300,KRX 300,300
2020-12-30,006360,5300,KRX 300,300
2020-12-30,012510,5300,KRX 300,300
2020-12-30,039490,5300,KRX 300,300
2020-12-30,042660,5300,KRX 300,300
2020-12-30,204320,5300,KRX 300,300
2020-12-30,253450,5300,KRX 300,300
2020-12-30,036460,5300,KRX 300,300
2020-12-30,003090,5300,KRX 300,300
2020-12-30,023530,5300,KRX 300,300
2020-12-30,000210,5300,KRX 300,300
2020-12-30,001040,5300,KRX 300,300
2020-12-30,007070,5300,KRX 300,300
2020-12-30,028050,5300,KRX 300,300
2020-12-30,028670,5300,KRX 300,300
2020-12-30,081660,5300,KRX 300,300
2020-12-30,307950,5300,KRX 300,300
2020-12-30,145020,5300,KRX 300,300
2020-12-30,235980,5300,KRX 300,300
