날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2025-08-14,2001.14,2007.99,1990.93,2000.58,167845833,10129635435554,2581554385104490
2025-08-18,1984.41,1985.58,1965.42,1965.47,135647870,8608899648140,2539832229949585
2025-08-19,1970.33,1971.57,1943.96,1950.38,134812312,8845998046382,2518519627672125
2025-08-20,1931.39,1939.76,1907.08,1937.69,173604757,11446030491981,2500895165564670
2025-08-21,1944.44,1958.63,1940.27,1940.55,158207606,10660166784692,2508693713538495
2025-08-22,1955.94,1967.01,1951.28,1958.82,124526102,8289255122466,2530950573912820
2025-08-25,1975.56,1985.19,1967.45,1985.19,119238478,8412959775720,2567001712006200
2025-08-26,1976.53,1978.7,1964.22,1967.7,177096759,12967811069870,2543942502194155
2025-08-27,1969.48,1971.74,1957.08,1971.05,122387299,8870455170141,2549630168807690
2025-08-28,1962.1,1986.04,1954.77,1975.56,120777923,9504636309156,2553309916392955
2025-08-29,1984.84,1988.32,1967.98,1969.0,118102594,8669693880820,2543375718752520
2025-09-01,1952.95,1962.08,1933.23,1938.54,108633464,7959700633099,2508483837414135
2025-09-02,1946.58,1962.14,1944.67,1960.13,111059059,7807187219288,2533935404938965
2025-09-03,1962.46,1969.75,1956.07,1969.35,110422541,8066113859229,2542781725658050
2025-09-04,1970.13,1982.31,1968.95,1978.94,110265045,7728002174095,2556360061479945
2025-09-05,1986.21,1989.35,1977.41,1982.93,142869445,10441778328666,2562372853277905
2025-09-08,1988.59,1993.71,1983.83,1992.55,107165250,7473361658542,2573719708060120
2025-09-09,1998.31,2020.48,1992.96,2020.48,142987727,9869298071216,2606221114946770
2025-09-10,2029.46,2061.99,2028.26,2059.09,167645630,12552067277054,2648795341003985
2025-09-11,2073.14,2078.67,2055.62,2076.4,208995778,14713216642037,2671751733493815
2025-09-12,2099.39,2115.61,2092.91,2115.45,194748728,13815974557891,2715380127540130
2025-09-15,2126.64,2135.44,2112.76,2124.4,170418471,12322026883084,2724463404418320
2025-09-16,2133.83,2160.45,2131.52,2158.7,188445384,13339590183558,2758838086053725
2025-09-17,2145.85,2146.43,2126.67,2132.28,147284751,11419670909142,2728619971333930
2025-09-18,2146.42,2169.08,2139.99,2169.08,173602592,12448742313704,2768856378460865
2025-09-19,2170.18,2176.56,2155.54,2162.8,184161663,15176967083542,2758905306503415
2025-09-22,2176.51,2195.15,2175.01,2186.21,145972355,12211544341966,2782155230135410
2025-09-23,2202.44,2205.8,2185.04,2198.43,154688437,11986548325916,2795656137427585
2025-09-24,2200.44,2206.91,2168.01,2189.9,148856445,11969358925761,2781728292928955
2025-09-25,2178.0,2195.4,2175.37,2188.61,147183726,12744276024771,2779564249805960
2025-09-26,2167.31,2169.67,2118.03,2132.71,148694073,12119870916105,2710932301774570
2025-09-29,2150.83,2170.73,2148.73,2165.0,123616884,8807691481651,2748121574203585
2025-09-30,2169.46,2173.93,2156.94,2159.07,138875435,9997843636922,2741218387686990
2025-10-01,2173.17,2184.65,2170.67,2182.32,138730990,10556807847113,2766611659516270
2025-10-02,2234.11,2262.64,2225.72,2243.26,218609151,18824702312801,2843283932876520
2025-10-10,2288.91,2305.09,2271.32,2299.41,226155115,19043889875110,2892742596477895
2025-10-13,2252.48,2277.84,2234.23,2277.84,181421767,14144067232386,2873734957238740
2025-10-14,2293.99,2321.51,2236.54,2254.42,228126566,18350953489576,2854199627821245
2025-10-15,2267.92,2316.35,2264.73,2314.02,165497733,13543520583105,2929734141712315
2025-10-16,2325.59,2373.72,2325.26,2373.72,199765843,17376996182146,3004169728729340
2025-10-17,2364.0,2410.32,2356.98,2379.39,216918397,18380217431702,3008897901692450
2025-10-20,2398.67,2424.22,2365.85,2424.22,179696424,14651132292558,3064010727880060
2025-10-21,2448.5,2474.52,2419.32,2424.18,235804144,18845436560916,3070936110318755
2025-10-22,2422.94,2456.86,2400.27,2456.86,166483371,15224584354118,3117701335293095
2025-10-23,2423.2,2467.36,2414.89,2429.17,171534083,15573874161818,3085285364122710
2025-10-24,2461.68,2496.37,2457.65,2490.06,207078015,17777545938571,3165015261059615
2025-10-27,2529.65,2562.19,2528.12,2561.97,233211604,20196297678476,3250728518651625
2025-10-28,2538.55,2545.36,2514.61,2536.91,216393087,19496076348437,3225306017510190
2025-10-29,2570.39,2588.66,2538.87,2586.71,248782213,21501672526925,3280643730210780
2025-10-30,2601.17,2632.52,2584.62,2600.52,261731003,23303256959808,3285898563620890
2025-10-31,2600.62,2628.56,2582.99,2621.22,249151293,23517554161413,3305667739674835
2025-11-03,2628.13,2707.69,2627.62,2707.61,226266394,22880692172520,3401577854424180
2025-11-04,2703.22,2710.77,2638.07,2640.4,224820113,22053566531192,3327029196036005
2025-11-05,2594.31,2594.31,2467.06,2563.95,308618508,28359894413288,3229431153447520
2025-11-06,2623.36,2635.48,2548.52,2576.43,317077918,22999757932387,3245659597051355
2025-11-07,2531.87,2584.97,2483.4,2526.83,238553586,19234381196463,3184291732502530
2025-11-10,2553.77,2617.2,2544.83,2602.49,246425505,17977413116194,3276677279702820
2025-11-11,2638.09,2682.94,2598.62,2626.93,249614257,21330396207286,3302513243126395
2025-11-12,2619.96,2660.23,2611.98,2656.37,213675122,16730686775432,3341208875154975
2025-11-13,2641.13,2682.04,2638.58,2668.0,215223240,19234609565235,3361593976043060
2025-11-14,2593.32,2613.38,2558.23,2558.27,193522329,19283338134080,3233252998388040
2025-11-17,2605.72,2617.4,2586.45,2616.57,156956840,14414624989210,3296228343524515
2025-11-18,2585.32,2604.71,2523.69,2526.64,169949248,14812666317523,3187032844997180
2025-11-19,2532.1,2532.25,2458.44,2509.04,161411274,14874999190403,3164847742087530
2025-11-20,2582.14,2601.47,2559.07,2563.43,160985443,15218481103407,3227946701413395
2025-11-21,2497.16,2500.7,2445.42,2456.31,144434719,14397382319587,3102970174653705
2025-11-24,2501.0,2503.5,2448.31,2454.79,211154252,21264908321694,3090664276285795
2025-11-25,2523.13,2527.62,2454.2,2471.11,143448939,13764995395824,3110526920040215
2025-11-26,2491.83,2538.02,2474.13,2537.55,159112229,16099290214141,3195519464319895
2025-11-27,2558.04,2582.15,2541.12,2554.52,122408407,12894009773258,3207220407178540
2025-11-28,2560.77,2560.77,2520.0,2522.66,173724922,14320644836954,3166941787800620
2025-12-01,2551.66,2559.03,2504.48,2524.45,183493887,14310826365404,3165869303687485
2025-12-02,2535.81,2574.81,2532.94,2573.9,180325995,13636139338050,3222572855166655
2025-12-03,2583.85,2607.6,2566.67,2594.93,157197997,13799741367234,3252732581924655
2025-12-04,2580.33,2588.9,2557.33,2588.89,154809254,13836276297608,3245794215807230
2025-12-05,2583.22,2632.01,2567.79,2632.01,177980133,17701694070658,3297415416731105
2025-12-08,2637.47,2669.63,2618.79,2669.63,169810963,17292676467002,3345063554252315
2025-12-09,2653.17,2666.35,2642.49,2656.62,158827648,14377094592086,3336268801752010
2025-12-10,2667.24,2681.01,2648.31,2656.71,128118719,12870704705995,3331621449248275
2025-12-11,2674.01,2681.25,2631.11,2632.47,212112761,19170504288072,3307826205459670
2025-12-12,2638.16,2667.88,2635.81,2663.73,192230459,17202316599285,3378348879015770
2025-12-15,2586.0,2628.31,2583.3,2607.08,165736705,15478832572904,3326417940185855
2025-12-16,2607.33,2610.71,2546.47,2547.48,194376942,17630802754598,3248961426418125
2025-12-17,2561.06,2596.45,2545.98,2592.67,165269732,13828663331354,3293330765135735
2025-12-18,2550.67,2582.08,2544.74,2560.38,143275271,13360927556825,3241345362890480
2025-12-19,2602.46,2602.46,2563.07,2574.73,195089728,17201129656303,3264820704965660
2025-12-22,2628.0,2636.06,2619.49,2636.06,162806973,13690480598135,3334203011367930
2025-12-23,2648.34,2661.04,2638.64,2643.47,169242496,13716787243163,3343619484305145
2025-12-24,2655.02,2657.36,2638.43,2640.25,126543529,11387063166853,3335442158383430
2025-12-26,2657.1,2673.71,2652.93,2665.69,165948861,16649628429431,3353900169234405
2025-12-29,2686.24,2734.48,2685.37,2734.48,146145580,15121622263562,3428656187653020
2025-12-30,2716.56,2743.82,2712.04,2733.85,127951133,13686956301524,3422025690487405
2026-01-02,2742.13,2816.64,2741.02,2813.82,176803841,18449479577403,3503953473247190
2026-01-05,2871.97,2920.19,2866.8,2920.19,218310485,23612617565291,3625151863296850
2026-01-06,2907.52,2965.95,2870.95,2965.95,235800913,26324928811863,3679745968041740
2026-01-07,2997.84,3029.49,2939.04,2984.95,257108637,30041101275390,3699708276186890
2026-01-08,2969.02,3038.39,2966.58,2983.5,244267450,28054390171317,3703386122938415
2026-01-09,2964.09,3008.53,2942.69,3001.22,213703902,24117890842226,3732071812369480
2026-01-12,3037.15,3044.51,2980.98,3020.33,229482169,23996874960223,3761603944884560
2026-01-13,3044.04,3054.98,3020.09,3053.27,250300120,26487309735273,3816050265869695
2026-01-14,3047.59,3072.89,3038.92,3072.89,250603014,24319021996754,3837021286868880
2026-01-15,3059.01,3118.65,3055.38,3118.62,239710330,24070531710136,3897210139836710
2026-01-16,3131.42,3162.79,3116.36,3155.22,299585224,27838698571987,3934223925481550
2026-01-19,3143.47,3205.82,3142.46,3195.19,242302780,25339968786370,3986048493989055
2026-01-20,3192.79,3211.5,3134.31,3172.76,323914469,28656463611310,3970138578792800
2026-01-21,3120.01,3192.68,3119.32,3188.67,278615436,33586091854144,3980905272676620
2026-01-22,3246.53,3270.18,3209.93,3225.39,327560067,34799546376866,4019698810588320
2026-01-23,3245.61,3269.69,3209.56,3254.75,330038078,32334782484517,4057643816791460
2026-01-26,3263.02,3283.05,3237.26,3245.45,300731501,31258768599289,4054809366285120
2026-01-27,3231.5,3355.77,3212.36,3355.77,301850400,33119521313362,4168630603080220
2026-01-28,3395.31,3436.7,3383.55,3428.13,336388501,38270213051937,4255788657096730
2026-01-29,3486.75,3495.57,3360.79,3464.28,367890116,42368265871672,4304356815175190
2026-01-30,3457.5,3548.52,3454.96,3469.74,334431042,40731330315110,4299953111249150
2026-02-02,3395.96,3450.84,3266.4,3276.53,277756114,34962044300635,4067429449245950
2026-02-03,3396.7,3513.68,3384.21,3513.68,299315410,31722024111042,4344557276504710
2026-02-04,3486.17,3563.08,3473.57,3557.94,359881942,30935528605240,4406327274995680
2026-02-05,3468.81,3507.61,3393.79,3407.89,340637091,32374620266841,4227638413157050
2026-02-06,3305.45,3388.41,3232.57,3363.21,305481686,30491466532537,4161870459875780
2026-02-09,3512.08,3525.81,3484.5,3511.69,273231959,27089943465925,4338965366050410
2026-02-10,3544.38,3559.05,3500.88,3506.04,390778786,23232025489913,4333823634325310
2026-02-11,3497.16,3554.63,3470.61,3538.9,288830855,24612685910328,4374281898592280
2026-02-12,3588.09,3658.79,3570.12,3658.79,373503099,31918402677576,4511429742380560
2026-02-13,3654.41,3701.61,3631.83,3647.17,441074720,28453973200566,4492679508976310
2026-02-19,3741.16,3774.4,3727.32,3771.16,516551941,29790376589972,4645871340549050
2026-02-20,3780.7,3852.81,3766.26,3850.33,435311698,29327382987523,4745467313492590
2026-02-23,3917.86,3939.26,3836.41,3873.83,425872872,29888011462270,4755766850341690
2026-02-24,3880.41,3965.64,3830.77,3965.33,334354329,29613032433419,4855901809337860
2026-02-25,4002.47,4077.31,3973.31,4036.02,419523430,34308059471890,4946814026524010
2026-02-26,4067.04,4218.7,4055.53,4213.72,491549092,39689828598856,5139203843959160
2026-02-27,4128.27,4250.39,4106.23,4171.71,437909197,53335362670439,5093658824414470
2026-03-03,4116.85,4122.61,3849.41,3849.78,513922472,53550496516122,4724983603143770
2026-03-04,3711.72,3787.45,3361.7,3383.99,548196195,62176952137040,4144231662727740
2026-03-05,3473.64,3824.54,3471.21,3728.98,402554366,44770019147732,4562860071605220
2026-03-06,3661.71,3745.96,3583.89,3727.16,307812064,32413529432980,4571110141562820
2026-03-09,3498.96,3542.91,3385.63,3493.93,280981122,33051924010113,4300426833627960
2026-03-10,3692.1,3747.99,3625.91,3697.19,254309865,29451097831747,4525083492914110
2026-03-11,3781.39,3832.14,3701.46,3737.71,272112546,26619204610717,4576982421315190
2026-03-12,3704.63,3749.98,3674.78,3712.18,232857911,22601117199714,4554895938082410
2026-03-13,3592.25,3689.12,3578.64,3651.67,282114253,23126366823029,4478563367141570
2026-03-16,3671.58,3713.39,3628.33,3706.55,199882832,20354585497247,4525268176612180
2026-03-17,3821.84,3826.15,3759.42,3765.06,189939045,19940888152719,4594582084574520
2026-03-18,3855.25,3978.23,3852.21,3971.21,356296750,25677796287685,4827302487653100
2026-03-19,3850.84,3929.45,3837.58,3857.92,255529457,21344919623384,4693157620088790
2026-03-20,3890.91,3901.14,3851.25,3863.41,413965504,32185948259346,4704794237563530
2026-03-23,3720.67,3720.67,3602.19,3608.68,275355356,25553846363966,4396618579778280
2026-03-24,3772.38,3776.91,3601.7,3710.21,262170169,24314697330704,4520558624112620
2026-03-25,3795.48,3844.39,3758.73,3765.42,243340987,24557469138548,4596680286740270
2026-03-26,3727.26,3735.02,3628.56,3636.25,232079757,25124848670443,4447787937276630
2026-03-27,3526.65,3642.14,3475.0,3622.28,245799420,23880562293185,4432150947448820
2026-03-30,3447.53,3524.86,3428.1,3511.37,186991321,19951938980007,4300044825293100
2026-03-31,3414.31,3474.69,3342.33,3347.92,229650918,28489799957035,4106546589316480
2026-04-01,3543.48,3677.03,3509.64,3651.05,281732715,28562378049766,4454109007693430
2026-04-02,3702.31,3720.8,3425.12,3471.86,286697559,31744243316970,4247313946073490
2026-04-03,3571.34,3603.09,3528.56,3572.22,208634483,19540158027206,4358614277986880
2026-04-06,3607.97,3665.63,3595.55,3626.12,185433732,19518142953323,4414222154868730
2026-04-07,3704.51,3732.57,3611.6,3663.07,211009874,22620173617056,4449164625239080
2026-04-08,3888.32,3970.0,3862.1,3932.18,344272906,35664448002586,4757095612218510
2026-04-09,3895.66,3920.98,3841.7,3858.14,305047030,31724538641171,4679311294969670
2026-04-10,3930.28,3961.29,3908.56,3914.59,248811320,22475147132187,4741129308333150
2026-04-13,3823.61,3895.36,3819.78,3880.71,181502901,19389574910094,4698368807553260
2026-04-14,3990.42,4036.35,3972.07,3992.15,226199895,25283600205381,4809228622645630
2026-04-15,4117.35,4147.01,4061.86,4081.93,348207748,31068379002324,4915122173929020
2026-04-16,4119.64,4176.81,4100.42,4172.49,257925585,25113792160767,5021419778469710
2026-04-17,4173.25,4177.11,4125.0,4145.68,238749948,23102607557683,4992493431778610
2026-04-20,4160.35,4210.55,4134.53,4166.62,208356227,23689145363776,5016170174710990
2026-04-21,4225.95,4280.59,4225.38,4280.04,350561228,31870146983892,5152231270564760
2026-04-22,4278.06,4294.29,4221.47,4288.83,258924873,30184934155215,5170916253815480
2026-04-23,4336.26,4394.1,4214.61,4334.25,332347136,38565256127776,5213982543585550
2026-04-24,4345.86,4360.6,4274.95,4327.39,288280635,30962414208194,5218141036046570
2026-04-27,4364.8,4462.54,4363.47,4430.87,270582843,33362800175266,5332405576004570
2026-04-28,4453.79,4496.05,4428.61,4443.81,340047520,35023223282779,5349848956372710
2026-04-29,4424.54,4489.83,4410.14,4476.44,248984857,29343830267843,5388618917870100
2026-04-30,4512.8,4523.07,4408.1,4408.96,262037028,33161530063438,5309889259332400
2026-05-04,4540.24,4655.06,4509.02,4654.25,408418854,40653995927363,5582202320845990
2026-05-06,4767.47,5021.47,4767.47,4990.88,531930040,57135895891254,5940817227189080
2026-05-07,5076.2,5102.8,4907.11,5072.45,362006193,48916752487537,6023427798499810
2026-05-08,4968.6,5089.7,4950.68,5078.9,269778840,40340889674513,6031123987871830
2026-05-11,5287.02,5390.83,5247.95,5330.6,408020807,51451102254775,6292350663387530
2026-05-12,5424.56,5457.11,5051.29,5207.15,406879133,65561780824821,6146694111044360
2026-05-13,5104.53,5370.41,5031.72,5360.69,292589294,49068114861158,6306221751613505
2026-05-14,5377.86,5470.71,5359.84,5460.34,358063471,49717931190847,6416277693450660
2026-05-15,5434.14,5502.84,5022.24,5107.38,426816355,58121321545249,6016402465407060
2026-05-18,5074.39,5234.04,4873.45,5140.0,277672574,44276599714345,6032062705884660
2026-05-19,5069.49,5092.92,4876.98,4971.55,257944699,38303655953375,5835137907707620
2026-05-20,5009.25,5010.48,4817.49,4935.62,239078775,40340433805694,5783281557261965
2026-05-21,5132.88,5371.0,5132.01,5365.36,260998113,42280313261275,6274399136230480
2026-05-22,5400.48,5415.13,5337.61,5383.44,214968033,32764876618012,6310118958578965
2026-05-26,5542.09,5597.92,5501.83,5532.14,249668621,41110014421715,6473345667595365
2026-05-27,5681.5,5865.64,5661.5,5686.75,340093419,56539136959662,6618218653028220
2026-05-28,5638.77,5712.15,5407.74,5655.69,286771916,52036796025180,6580146541005070
2026-05-29,5800.76,5861.64,5722.85,5860.64,485856208,78693462003012,6808645598061750
2026-06-01,5865.96,6147.18,5865.06,6094.89,393853077,71968689164745,7056614710059845
2026-06-02,6173.42,6221.68,5892.21,6118.19,372702075,68486641652478,7062852073477190
2026-06-04,5984.98,6100.26,5958.53,6009.19,242789609,48418123213909,6937920217626410
2026-06-05,5770.52,5829.65,5573.95,5652.44,248381989,48969662143982,6547733962525470
2026-06-08,5581.72,5581.72,5136.42,5166.42,244058690,47979512925665,5994069089946760
2026-06-09,5320.29,5645.74,5259.91,5626.42,264397277,47567752105658,6485594761954955
2026-06-10,5477.93,5551.07,5216.7,5346.49,228437526,40171106481697,6192204366176435
2026-06-11,5190.67,5420.63,5106.36,5375.96,281874188,49255524124357,6227606881857930
2026-06-12,5742.57,5865.87,5606.69,5633.8,412039404,60665131906483,6553171526943830
2026-06-15,5925.03,5968.35,5865.26,5921.71,399052853,45088926982156,6885905386196820
2026-06-16,6030.9,6070.7,5905.59,6048.06,370803126,42526805627201,7021032635195230
2026-06-17,5967.44,6163.44,5957.31,6158.19,296856857,38577515262384,7135762805094940
2026-06-18,6174.09,6355.78,6167.16,6324.09,260053611,51046904978628,7288921002847330
2026-06-19,6490.13,6563.75,6161.69,6315.85,318320052,68929114202982,7275799724829935
2026-06-22,6241.07,6482.48,6212.62,6391.28,223121121,44506019213892,7331884558446250
2026-06-23,6360.82,6429.28,5719.42,5722.92,271926372,62150245828802,6592089323186855
2026-06-24,5840.75,6012.13,5636.75,5928.91,242742492,56550179772213,6811748915743630
2026-06-25,6093.68,6357.64,6081.15,6274.66,236296153,52120043204423,7172173385982030
2026-06-26,6186.75,6223.85,5698.95,5900.42,285897998,55631826044433,6753347590651890
2026-06-29,5844.03,5964.21,5683.03,5861.48,250310066,45380991537054,6751999024873190
2026-06-30,5881.07,6076.39,5746.49,5936.39,207710825,44070010535411,6817267950942935
2026-07-01,6013.47,6044.09,5682.76,5791.75,275795132,44792539204747,6675758418086235
2026-07-02,5511.34,5653.26,5265.99,5291.31,264035989,51010051583642,6137958750482305
2026-07-03,5358.67,5657.91,5096.16,5620.59,223818218,46403720056238,6484760966726350
2026-07-06,5689.47,5789.53,5419.06,5587.54,181771984,32201030019733,6446143315106515
2026-07-07,5494.97,5524.56,5110.99,5302.72,246486691,41455563653530,6130304649319720
2026-07-08,5152.53,5407.69,4970.71,5008.44,247193734,43004175255185,5793829002400995
2026-07-09,5192.13,5236.62,4890.99,5057.97,243171283,39844921281984,5834676332571135
2026-07-10,5248.52,5349.35,5138.55,5180.5,226468213,32704152145693,5986820666209670
2026-07-13,5132.57,5219.62,4662.01,4680.39,238947929,41621778399229,5448721388670785
2026-07-14,4655.45,4818.0,4423.28,4731.25,245221358,47363026182660,5486222170714030
2026-07-15,4893.83,5147.68,4892.39,5043.4,216308774,35953766057380,5837069922684435
2026-07-16,4798.55,4820.79,4629.06,4684.74,178275659,29786607072984,5457002612376350
2026-07-20,4557.45,4694.07,4440.53,4473.33,179736950,29987243449822,5207513393642830
2026-07-21,4500.31,4709.81,4410.83,4643.19,165351477,25316877039887,5390867206250570
2026-07-22,4864.4,4942.93,4666.41,4670.82,204265987,29417740440610,5428632693945175
2026-07-23,4794.48,4887.8,4730.59,4875.64,227076637,27594571545049,5672898868166965
2026-07-24,4806.46,4806.46,4539.53,4568.6,226230692,31289469317660,5338192091444110
2026-07-27,4659.5,4660.32,4480.7,4628.77,171952555,24976833796173,5396597648046930
2026-07-28,4370.04,4381.89,4077.87,4098.36,208245555,35999818907600,4805430876349230
2026-07-29,4149.37,4251.1,3550.39,3843.89,333919464,50001064154832,4540417698004605
2026-07-30,3857.86,4058.5,3739.51,3776.16,266187405,38884277558451,4475228795878720
2026-07-31,3816.64,4549.82,3799.92,4521.54,327478758,49730437316547,5290757513219500
2026-08-03,4346.26,4379.35,4251.83,4277.32,203536901,27756125264984,5027207132717970
2026-08-04,4347.23,4378.7,4146.54,4346.3,236529863,29895463003363,5118090610975590
2026-08-05,4526.94,4572.94,4469.27,4511.16,227260309,26484864898294,5305323780754780
2026-08-06,4420.65,4472.49,4244.45,4280.81,212823115,27625899312982,5064942409301250
2026-08-07,4331.63,4373.32,4181.0,4246.09,198985388,25522552218366,5032317222049740
2026-08-10,4282.15,4353.03,4229.25,4276.57,190846339,21083242868403,5080506319580935
2026-08-11,4232.15,4358.27,4212.93,4315.41,200208777,23409818492493,5116838176468715
2026-08-12,4377.09,4556.1,4359.45,4490.13,195464610,27565646113280,5303065499133250
2026-08-13,4630.94,4718.49,4618.82,4665.76,277097548,34676744584389,5492086671238440
2026-08-14,4800.59,4810.15,4685.69,4778.72,216909124,28313962656242,5621421996253610
2026-08-18,4893.66,4965.03,4646.07,4703.72,222072432,31211765186012,5529826301534750
2026-08-19,4454.18,4521.5,4369.03,4414.55,169086694,23923425985861,5213055478953075
2026-08-20,4572.53,4741.35,4508.74,4704.15,174161624,28591187848405,5521784069979240
2026-08-21,4636.95,4786.94,4625.1,4754.8,178030168,26946394000890,5559716634957080
2026-08-24,4727.66,4734.17,4556.91,4582.71,168072470,25717442139845,5388381907975930
2026-08-25,4462.71,4618.71,4372.7,4613.69,167383582,23250552471488,5426273621425970
2026-08-26,4602.13,4718.84,4581.34,4656.71,191927022,22296590417510,5480348723747840
2026-08-27,4792.19,4797.33,4680.48,4732.97,198346702,23470630147531,5567151531004400
2026-08-28,4687.01,4729.79,4633.17,4637.11,173277545,21328730481085,5465675343552030
2026-08-31,4510.46,4660.95,4461.63,4660.67,252159420,27898224048449,5488686848123000
2026-09-01,4633.08,4692.02,4593.8,4669.93,157627501,19198301624737,5495219447137090
2026-09-02,4519.42,4576.65,4480.04,4482.86,157240000,19108929653371,5275355142106980
2026-09-03,4546.91,4561.79,4386.01,4483.81,272025271,22332675774213,5283293841370950
2026-09-04,4539.77,4616.3,4523.12,4568.39,160363326,18634308651838,5376277474235680
2026-09-07,4733.9,4794.42,4704.49,4794.42,165421757,22300525830991,5624449010378265
2026-09-08,4827.71,4930.32,4766.22,4769.66,210842847,26969652720335,5589393412903830
2026-09-09,4780.32,4886.97,4779.2,4836.25,234751798,23701727718981,5671442115030655
2026-09-10,4829.27,4854.73,4727.79,4827.18,270564876,32808621668923,5659165440181580
2026-09-11,4660.31,4758.84,4660.25,4730.64,156070691,19545629580800,5552973349882845
2026-09-14,4570.78,4629.62,4542.42,4561.83,153495378,21052860001102,5367739921293070
2026-09-15,4549.17,4594.38,4494.66,4528.86,164758265,17275767647421,5326095854055495
