date,Breadth_20D,Momentum_20D,Dispersion_20D,Leader,Leader_Momentum_20D,Leadership_Gap_20D,NAVER_Momentum_20D,Semiconductor_Momentum_20D,Auto_Momentum_20D,Finance_Momentum_20D,NAVER_Relative_Strength,Semiconductor_Relative_Strength,Auto_Relative_Strength,Finance_Relative_Strength
2025-07-14,0.54,0.1414941655229005,0.0266856693078539,000660.KS,0.20967744078873474,0.021133280849280567,0.18854415993945417,0.15451838908595628,0.07692315108045444,0.0992579910395508,0.05379174389317978,0.01976597303968189,-0.05782926496581994,-0.03549442500672359
2025-07-15,0.5399999999999999,0.1372884665932006,0.0268796811498485,035420.KS,0.20823241478819976,0.009437161166737651,0.20823241478819976,0.150952886835363,0.029268263407895567,0.11671335512220593,0.0770084533903943,0.019728925437557554,-0.10195569798990989,-0.014510606275599525
2025-07-16,0.53,0.0805002553568754,0.0241731172221509,000660.KS,0.2008113608343316,0.11223520150831234,0.026694006828296812,0.14469376008017543,0.007281585632026966,0.06168218682055615,-0.05031505305994935,0.06768470019192926,-0.0697274742562192,-0.015326873067690011
2025-07-17,0.5399999999999999,0.0618142558296486,0.0256854196427371,005930.KS,0.13360023973983548,0.03807189013279988,-0.033730158481526606,0.11456429467343554,0.014492738889366752,0.075913818881576,-0.09089115620878405,0.057403296946178094,-0.042668258837890695,0.018752821154318554
2025-07-18,0.52,0.0320861742077762,0.0245454803757045,005930.KS,0.13464832185534137,0.06985961308545541,-0.1020408462177328,0.09067045468773571,0.002381014232819334,0.06478870876988596,-0.13133480344982157,0.061376497455646925,-0.02691294299926945,0.03549475153779717
2025-07-21,0.52,0.0303885304903142,0.0228567316283254,005930.KS,0.17613566191666252,0.10736241972074656,-0.17241378371633054,0.11311596584887429,0.03722092879396244,0.06877324219591596,-0.20437624751058983,0.081153502054615,0.005258464999703151,0.036810778401656676
2025-07-22,0.47,-0.0215991638719532,0.0219603210044555,005930.KS,0.09760057999845939,0.0771197812895359,-0.19104990496084184,0.03084703884564438,0.0024271690166024484,0.020480798708923498,-0.16976033305203642,0.05213661075444981,0.023716740925407875,0.041770370617728925
2025-07-23,0.48,-0.0158433813928881,0.0220105044069199,005930.KS,0.08984130438226123,0.036873242796044536,-0.18342148885894305,0.01520041372157982,0.023041476029470598,0.0529680615862167,-0.16801926409892382,0.030602638481599043,0.03844370078948982,0.06837028634623592
2025-07-24,0.4800000000000001,-0.0004973066799922,0.020800619349066,005930.KS,0.10307036636072531,0.03664637383422975,-0.1302682010879619,0.011432757449301612,0.03818606715513284,0.06642399252649556,-0.12970967578641585,0.011991282750847664,0.0387445924566789,0.06698251782804161
2025-07-25,0.48,0.0137518412899697,0.020734963011191,005930.KS,0.08388157402553675,0.009740449129457485,-0.08932043395032352,0.010250686639435291,0.056097518026057225,0.07414112489607927,-0.10160435040046023,-0.00203322981070142,0.04381360157592051,0.06185720844594256
2025-07-28,0.4800000000000001,0.0077720173244304,0.0222965480838711,005930.KS,0.1772575958706455,0.10354759936278501,-0.1028571411385979,0.03725895332762802,0.07370999650786048,-0.003606995890950482,-0.11120989436531152,0.02890620010091439,0.06535724328114685,-0.01195974911766411
2025-07-29,0.49,0.0048617500767753,0.02165643425233,005930.KS,0.1727574425593985,0.1346622940300688,-0.11068705441278204,0.046098454468236516,0.038095148529329714,0.004512667721806363,-0.11551058856774746,0.0412749203132711,0.0332716143743643,-0.00031086643315905195
2025-07-30,0.51,0.0215305806838861,0.0208528550434746,005930.KS,0.1940788313843873,0.14958247602072472,-0.0714285893300809,0.06926163166443777,0.04449635536366259,-0.006167430694830944,-0.09251330906360615,0.04817691193091252,0.023411635630137328,-0.027252150428356204
